"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"306","Utvisning","03:59","","Simon Svensson","Warberg IC","Period3","Upprepade förseelser",2,"FBC Lerum - Warberg IC","Ola Nilsson","Mattias Sjöstedt","Ola Nilsson, Mattias Sjöstedt"
"307","Utvisning","09:33","","Markus Åkerfeldt","Hagunda IF","Period1","Låsning av klubba",2,"Hagunda IF - RIG Umeå IBF","David Berger","Tobias Berger","David Berger, Tobias Berger"
"308","Utvisning","19:18","","Linus Martinsson","RIG Umeå IBF","Period1","Otillåten trängning",2,"Hagunda IF - RIG Umeå IBF","David Berger","Tobias Berger","David Berger, Tobias Berger"
"309","Utvisning","15:00","","Fredrik Hast","Hagunda IF","Period2","Obstruktion",2,"Hagunda IF - RIG Umeå IBF","David Berger","Tobias Berger","David Berger, Tobias Berger"
"310","Utvisning","18:24","","Martin Holgersson","Hagunda IF","Period2","Otillåten trängning",2,"Hagunda IF - RIG Umeå IBF","David Berger","Tobias Berger","David Berger, Tobias Berger"
"311","Utvisning","01:11","","Fredrik Holtz","Hagunda IF","Period3","Hårt spel 2",2,"Hagunda IF - RIG Umeå IBF","David Berger","Tobias Berger","David Berger, Tobias Berger"
"312","Utvisning","07:53","","Joel Norman","Hagunda IF","Period3","Låsning av klubba",2,"Hagunda IF - RIG Umeå IBF","David Berger","Tobias Berger","David Berger, Tobias Berger"
"313","Utvisning","12:46","","Fredrik Holtz","Hagunda IF","Period3","Protest mot domslut",2,"Hagunda IF - RIG Umeå IBF","David Berger","Tobias Berger","David Berger, Tobias Berger"
"314","Utvisning","09:10","","Jonas Carlgren","IBK Runsten","Period1","Hårt spel 2",2,"IBK Runsten - KAIS Mora IF","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"315","Utvisning","03:34","","Daniel Simons-Pettersson ","KAIS Mora IF","Period2","Slag",2,"IBK Runsten - KAIS Mora IF","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"316","Utvisning","18:12","","Jakob Lundmark","KAIS Mora IF","Period2","Hårt spel 2",2,"IBK Runsten - KAIS Mora IF","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
