"","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"65","Mikael Körning, Anders Öbergh","Bollstahallen",2,3,"FBC Lo",2
"66","Mikael Körning, Anders Öbergh","Öbacka SC",1,3,"IBK Härnösand",1
"67","Mikael Körning, Anders Öbergh","Öbacka SC",1,3,"Håsta IBK",1
"68","Mikael Körning, Peder Lövdahl","Bollstahallen",2,5,"Alfta IBK",1
"69","Mikael Körning, Peder Lövdahl","Bollstahallen",2,5,"Håsta IBK",1
"70","Mikael Körning, Peder Lövdahl","Bollstahallen",2,5,"FBC Lo",2
"71","Mikael Körning, Peder Lövdahl","Öbacka SC",3,5,"IBK Härnösand",3
"72","Mikael Körning, Peder Lövdahl","Öbacka SC",3,5,"Fränsta IK",1
"73","Mikael Körning, Peder Lövdahl","Öbacka SC",3,5,"Sundsvall FBC Ungdom",1
"74","Mikael Körning, Peder Lövdahl","Öbacka SC",3,5,"FBC Lo",1
"75","Niclas Engström, Robert Olofsson","Torvallaskolans sporthall",1,1,"Jemtland Innebandy Utv",1
"76","Niclas Engström, Robert Olofsson","Torvallaskolans sporthall",1,1,"Alfta IBK",1
"77","Patric Jonsson, Jimmy Löfgren","Alfta Sporthall",1,3,"Jemtland Innebandy Utv",1
"78","Patric Jonsson, Jimmy Löfgren","Alfta Sporthall",1,3,"Alfta IBK",1
"79","Patric Jonsson, Jimmy Löfgren","Håstaholmen",2,3,"Klockarbergets BK",1
"80","Patric Jonsson, Jimmy Löfgren","Håstaholmen",2,3,"Håsta IBK",2
"81","Patric Jonsson, Jimmy Löfgren","Håstaholmen",2,3,"Wallviks IK",1
"82","Patric Jonsson, Johnny Sundberg","Alfta Sporthall",1,4,"Alfta IBK",1
"83","Patric Jonsson, Johnny Sundberg","Alfta Sporthall",1,4,"Håsta IBK",1
"84","Patric Jonsson, Johnny Sundberg","Håstaholmen",2,4,"Håsta IBK",1
"85","Patric Jonsson, Johnny Sundberg","Håstaholmen",2,4,"Hudik/Björkberg U",1
"86","Patric Jonsson, Johnny Sundberg","Håstaholmen",2,4,"FBC Lo",2
"87","Patric Jonsson, Johnny Sundberg","Ljusne Idrottshall",1,4,"Sundsvall City IBC U",1
"88","Patric Jonsson, Johnny Sundberg","Ljusne Idrottshall",1,4,"Wallviks IK",1
"89","Patric Jonsson, Mats Sjöqvist","Håstaholmen",2,2,"Wallviks IK",1
"90","Patric Jonsson, Mats Sjöqvist","Håstaholmen",2,2,"Klockarbergets BK",1
"91","Patric Jonsson, Mats Sjöqvist","Håstaholmen",2,2,"Hudik/Björkberg U",2
"92","Patric Jonsson, Niclas Olsson","Ljusne Idrottshall",1,1,"Wallviks IK",1
