"","X","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"1",1,"Adam Andersson, Jonatan Vallin","Täftehallen",2,2,"Täfteå IK",1
"2",2,"Adam Andersson, Jonatan Vallin","Täftehallen",2,2,"Täfteå IK",1
"3",3,"Adam Andersson, Jonatan Vallin","Täftehallen",2,2,"Holmsund City IBC",1
"4",4,"Adam Andersson, Jonatan Vallin","Täftehallen",2,2,"Ersboda SK",1
"5",5,"Adam Andersson, Lucas Arvidsson","Bräntbergsskolan",3,7,"Holmsund City IBC",2
"6",6,"Adam Andersson, Lucas Arvidsson","Bräntbergsskolan",3,7,"Ersboda SK",1
"7",7,"Adam Andersson, Lucas Arvidsson","Bräntbergsskolan",3,7,"Gimonäs Umeå IF",1
"8",8,"Adam Andersson, Lucas Arvidsson","Bräntbergsskolan",3,7,"Sandåkerns SK",1
"9",9,"Adam Andersson, Lucas Arvidsson","Bräntbergsskolan",3,7,"Gimonäs Umeå IF",1
"10",10,"Adam Andersson, Lucas Arvidsson","Midgårdshallen",2,7,"Hissjö SK",1
"11",11,"Adam Andersson, Lucas Arvidsson","Midgårdshallen",2,7,"Umeå City IBF",1
"12",12,"Adam Andersson, Lucas Arvidsson","Midgårdshallen",2,7,"Team Thorengruppen SK",1
"13",13,"Adam Andersson, Lucas Arvidsson","Midgårdshallen",2,7,"IBF Dalen",1
"14",14,"Adam Andersson, Lucas Arvidsson","Sävaråhallen",2,7,"Gimonäs Umeå IF",1
"15",15,"Adam Andersson, Lucas Arvidsson","Sävaråhallen",2,7,"Sävar IK",1
"16",16,"Adam Andersson, Lucas Arvidsson","Sävaråhallen",2,7,"Holmsund City IBC",1
"17",17,"Adam Andersson, Lucas Arvidsson","Sävaråhallen",2,7,"Sävar IK",1
"18",18,"Agnes Persson, Ida Reian","Midgårdshallen",3,5,"Gimonäs Umeå IF",1
"19",19,"Agnes Persson, Ida Reian","Midgårdshallen",3,5,"Gimonäs Umeå IF",1
"20",20,"Agnes Persson, Ida Reian","Midgårdshallen",3,5,"Umeå City IBF",1
"21",21,"Agnes Persson, Ida Reian","Midgårdshallen",3,5,"Umeå City IBF",1
"22",22,"Agnes Persson, Ida Reian","Midgårdshallen",3,5,"Obbola IK",1
"23",23,"Agnes Persson, Ida Reian","Midgårdshallen",3,5,"Umeå City IBF",1
"24",24,"Agnes Persson, Ida Reian","Umeå Energi Arena Öst",2,5,"Sandåkerns SK",1
"25",25,"Agnes Persson, Ida Reian","Umeå Energi Arena Öst",2,5,"Team Thorengruppen SK",1
"26",26,"Agnes Persson, Ida Reian","Umeå Energi Arena Öst",2,5,"Röbäcks IF",1
"27",27,"Agnes Persson, Ida Reian","Umeå Energi Arena Öst",2,5,"Umeå City IBF",1
"28",28,"Agnes Persson, Robert Segerstedt","Midgårdshallen",1,1,"Täfteå IK",1
"29",29,"Agnes Persson, Robert Segerstedt","Midgårdshallen",1,1,"Sävar IK",1
"30",30,"Albin Berglund, Linus Berglund","Elofssonhallen",2,39,"Obbola IK",1
"31",31,"Albin Berglund, Linus Berglund","Elofssonhallen",2,39,"Sandåkerns SK",1
"32",32,"Albin Berglund, Linus Berglund","Elofssonhallen",2,39,"Röbäcks IF",1
"33",33,"Albin Berglund, Linus Berglund","Elofssonhallen",2,39,"Umeå City IBF",1
"34",34,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Hissjö SK/IBF Dalen",1
"35",35,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Gimonäs Umeå IF",1
"36",36,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Skellefteå IBK",1
"37",37,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Umeå City IBF",1
"38",38,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Umeå City IBF",1
"39",39,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Umeå City IBF",1
"40",40,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Håknäs IF",1
"41",41,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Gimonäs Umeå IF",1
"42",42,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Team Thorengruppen SK",1
"43",43,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Umeå City IBF",1
"44",44,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Umeå City IBF",1
"45",45,"Albin Berglund, Linus Berglund","Midgårdshallen",6,39,"Umeå City IBF",1
"46",46,"Albin Berglund, Linus Berglund","Sjöfruhallen",1,39,"Gimonäs Umeå IF",1
"47",47,"Albin Berglund, Linus Berglund","Sjöfruhallen",1,39,"Kågedalens AIF",1
"48",48,"Albin Berglund, Linus Berglund","Sporthallen Musköten",2,39,"Röbäcks IF",1
"49",49,"Albin Berglund, Linus Berglund","Sporthallen Musköten",2,39,"Örnsköldsvik IBF",1
"50",50,"Albin Berglund, Linus Berglund","Sporthallen Musköten",2,39,"IBF Dalen/Sandåkerns SK",1
"51",51,"Albin Berglund, Linus Berglund","Sporthallen Musköten",2,39,"IBF Dalen",1
"52",52,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"IBF Dalen",1
"53",53,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"Umeå City IBF",1
"54",54,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"Holmsund City IBC",1
"55",55,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"Gimonäs Umeå IF",1
"56",56,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"Täfteå IK/Sävar IK",1
"57",57,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"Holmsund City IBC",1
"58",58,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"Umeå City IBF",1
"59",59,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"Holmsund City IBC",2
"60",60,"Albin Berglund, Linus Berglund","Storsjöhallen",5,39,"Holmsund City IBC/GUIF",1
"61",61,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"IBF Dalen",1
"62",62,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Sävar IK",1
"63",63,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Ersboda SK",1
"64",64,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Umeå City IBF",1
"65",65,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Sävar IK/Täfteå IK",3
"66",66,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Sävar IK",2
"67",67,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"IBF Dalen",1
"68",68,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Team Thorengruppen SK",1
"69",69,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Hissjö SK/IBF Dalen",1
"70",70,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,NA,1
"71",71,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Gimonäs Umeå IF",1
"72",72,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"IBF Dalen",1
"73",73,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Umeå City IBF",1
"74",74,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Sävar IK",1
"75",75,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Sävar IK/Täfteå IK",2
"76",76,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"IBF Dalen",1
"77",77,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Vindelns IF",1
"78",78,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Sävar IK/Täfteå IK",1
"79",79,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Sävar IK",1
"80",80,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Kågedalens AIF",1
"81",81,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Sävar IK",4
"82",82,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"Holmsund City IBC",1
"83",83,"Albin Berglund, Linus Berglund","Sävaråhallen",15,39,"IBF Dalen",1
"84",84,"Albin Berglund, Linus Berglund","Täftehallen",6,39,"Vindelns IF",1
"85",85,"Albin Berglund, Linus Berglund","Täftehallen",6,39,"Hörnefors IF",1
"86",86,"Albin Berglund, Linus Berglund","Täftehallen",6,39,"Täfteå IK",3
"87",87,"Albin Berglund, Linus Berglund","Täftehallen",6,39,"Täfteå IK",1
"88",88,"Albin Berglund, Linus Berglund","Täftehallen",6,39,"Sävar IK",1
"89",89,"Albin Berglund, Linus Berglund","Täftehallen",6,39,"Gimonäs Umeå IF",1
"90",90,"Albin Berglund, Linus Berglund","Täftehallen",6,39,"Täfteå IK/Sävar IK",2
"91",91,"Albin Berglund, Linus Berglund","Täftehallen",6,39,"IBF Dalen",2
"92",92,"Albin Berglund, Linus Berglund","Vildmannahallen",2,39,"IBF Dalen",1
"93",93,"Albin Berglund, Linus Berglund","Vildmannahallen",2,39,"Sandåkerns SK",1
"94",94,"Albin Berglund, Linus Berglund","Vildmannahallen",2,39,"Sandåkerns SK",1
"95",95,"Albin Berglund, Linus Berglund","Vildmannahallen",2,39,"Holmsund City IBC",1
"96",96,"Albin Carlsten, Alvin Gustavsson","Balderhallen B",2,2,"Gamla Stan IBK",1
"97",97,"Albin Carlsten, Alvin Gustavsson","Balderhallen B",2,2,"Skellefteå IBK",1
"98",98,"Albin Carlsten, Alvin Gustavsson","Balderhallen B",2,2,"Gamla Stan IBK",1
"99",99,"Albin Carlsten, Alvin Gustavsson","Balderhallen B",2,2,"Skellefteå IBS",1
"100",100,"Albin Carlsten, Isaac Sjunnesson","Anderstorpshallen",3,7,"Skellefteå IBK",1
"101",101,"Albin Carlsten, Isaac Sjunnesson","Anderstorpshallen",3,7,"Skellefteå IBK",1
"102",102,"Albin Carlsten, Isaac Sjunnesson","Anderstorpshallen",3,7,"Skellefteå IBK",1
"103",103,"Albin Carlsten, Isaac Sjunnesson","Anderstorpshallen",3,7,"Gamla Stan IBK",1
"104",104,"Albin Carlsten, Isaac Sjunnesson","Anderstorpshallen",3,7,"Gamla Stan IBK",1
"105",105,"Albin Carlsten, Isaac Sjunnesson","Anderstorpshallen",3,7,"Bureå IF",1
"106",106,"Albin Carlsten, Isaac Sjunnesson","Balderhallen B",2,7,"Skellefteå IBK",1
"107",107,"Albin Carlsten, Isaac Sjunnesson","Balderhallen B",2,7,"Gamla Stan IBK",1
"108",108,"Albin Carlsten, Isaac Sjunnesson","Balderhallen B",2,7,"Bureå IF",1
"109",109,"Albin Carlsten, Isaac Sjunnesson","Balderhallen B",2,7,"Gamla Stan IBK",1
"110",110,"Albin Carlsten, Isaac Sjunnesson","Eddahallen",2,7,"Gamla Stan IBK",1
"111",111,"Albin Carlsten, Isaac Sjunnesson","Eddahallen",2,7,"Skellefteå IBK",1
"112",112,"Albin Carlsten, Isaac Sjunnesson","Eddahallen",2,7,"Skellefteå IBK",1
"113",113,"Albin Carlsten, Isaac Sjunnesson","Eddahallen",2,7,"Skellefteå IBS",1
"114",114,"Albin Lycksell, Anton Sundström","Balderhallen B",1,8,"Rönnskär Railcare IF",1
"115",115,"Albin Lycksell, Anton Sundström","Balderhallen B",1,8,"Skellefteå IBS",1
"116",116,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Rönnskär Railcare IF",2
"117",117,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Skellefteå IBK",2
"118",118,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Skellefteå IBK",1
"119",119,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Skellefteå IBS",1
"120",120,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Clemensnäs IF",1
"121",121,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Kågedalens AIF",1
"122",122,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Skellefteå IBK",1
"123",123,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Rönnskär Railcare IF",1
"124",124,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Gamla Stan IBK",1
"125",125,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Byske IF",1
"126",126,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Kågedalens AIF",1
"127",127,"Albin Lycksell, Anton Sundström","Campushallen",7,8,"Kågedalens AIF",1
"128",128,"Alex Levander, Tim Marklund","Örjanshallen",4,4,"Kågedalens AIF",1
"129",129,"Alex Levander, Tim Marklund","Örjanshallen",4,4,"Skellefteå IBK",1
"130",130,"Alex Levander, Tim Marklund","Örjanshallen",4,4,"Skellefteå IBK",1
"131",131,"Alex Levander, Tim Marklund","Örjanshallen",4,4,"Boliden FFI",1
"132",132,"Alex Levander, Tim Marklund","Örjanshallen",4,4,"Rönnskär Railcare IF",1
"133",133,"Alex Levander, Tim Marklund","Örjanshallen",4,4,"Skellefteå IBS",2
"134",134,"Alex Levander, Tim Marklund","Örjanshallen",4,4,"Clemensnäs IF",1
"135",135,"Alexandra Nimrodsson, Hanna Wendén","Elofssonhallen",2,18,"Umeå City IBF",1
"136",136,"Alexandra Nimrodsson, Hanna Wendén","Elofssonhallen",2,18,"Obbola IK",1
"137",137,"Alexandra Nimrodsson, Hanna Wendén","Elofssonhallen",2,18,"Röbäcks IF",1
"138",138,"Alexandra Nimrodsson, Hanna Wendén","Elofssonhallen",2,18,"Vindelns IF",1
"139",139,"Alexandra Nimrodsson, Hanna Wendén","Midgårdshallen",2,18,"IBF Dalen",1
"140",140,"Alexandra Nimrodsson, Hanna Wendén","Midgårdshallen",2,18,"Täfteå IK",1
"141",141,"Alexandra Nimrodsson, Hanna Wendén","Midgårdshallen",2,18,"Umeå City IBF",1
"142",142,"Alexandra Nimrodsson, Hanna Wendén","Midgårdshallen",2,18,"Umeå City IBF",1
"143",143,"Alexandra Nimrodsson, Hanna Wendén","Sporthallen Musköten",3,18,"IBF Dalen",2
"144",144,"Alexandra Nimrodsson, Hanna Wendén","Sporthallen Musköten",3,18,"Holmsund City IBC",1
"145",145,"Alexandra Nimrodsson, Hanna Wendén","Sporthallen Musköten",3,18,"Umeå City IBF",1
"146",146,"Alexandra Nimrodsson, Hanna Wendén","Sporthallen Musköten",3,18,"Holmsund City IBC",1
"147",147,"Alexandra Nimrodsson, Hanna Wendén","Sporthallen Musköten",3,18,"IBF Dalen",1
"148",148,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Holmsund City IBC",1
"149",149,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Röbäcks IF",1
"150",150,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Spöland Vännäs IF",1
"151",151,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Umeå City IBF",1
"152",152,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Holmsund City IBC",1
"153",153,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Holmsund City IBC",1
"154",154,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"IBF Dalen",1
"155",155,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Sandåkerns SK",1
"156",156,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Holmsund City IBC/GUIF",2
"157",157,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Vindelns IF",1
"158",158,"Alexandra Nimrodsson, Hanna Wendén","Storsjöhallen",6,18,"Holmsund City IBC",1
"159",159,"Alexandra Nimrodsson, Hanna Wendén","Sävaråhallen",1,18,"Sävar IK",1
"160",160,"Alexandra Nimrodsson, Hanna Wendén","Sävaråhallen",1,18,"Umeå City IBF",1
"161",161,"Alexandra Nimrodsson, Hanna Wendén","Vildmannahallen",4,18,"Spöland Vännäs IF",1
"162",162,"Alexandra Nimrodsson, Hanna Wendén","Vildmannahallen",4,18,"Team Thorengruppen SK",1
"163",163,"Alexandra Nimrodsson, Hanna Wendén","Vildmannahallen",4,18,"Umeå City IBF",1
"164",164,"Alexandra Nimrodsson, Hanna Wendén","Vildmannahallen",4,18,"Hissjö SK/IBF Dalen",1
"165",165,"Alexandra Nimrodsson, Hanna Wendén","Vildmannahallen",4,18,"Gimonäs Umeå IF",1
"166",166,"Alexandra Nimrodsson, Hanna Wendén","Vildmannahallen",4,18,"Täfteå IK",1
"167",167,"Alexandra Nimrodsson, Hanna Wendén","Vildmannahallen",4,18,"Vindelns IF",2
"168",168,"Alexandra Nimrodsson, Sanna Åslin","Vildmannahallen",3,3,"Hissjö SK",1
"169",169,"Alexandra Nimrodsson, Sanna Åslin","Vildmannahallen",3,3,"Umeå City IBF",1
"170",170,"Alexandra Nimrodsson, Sanna Åslin","Vildmannahallen",3,3,"Holmsund City IBC",1
"171",171,"Alexandra Nimrodsson, Sanna Åslin","Vildmannahallen",3,3,"Umeå City IBF",1
"172",172,"Alexandra Nimrodsson, Sanna Åslin","Vildmannahallen",3,3,"Gamla Stan IBK",1
"173",173,"Alexandra Nimrodsson, Sanna Åslin","Vildmannahallen",3,3,"Obbola IK",1
"174",174,"Alva Bergström, Elin Wirtala","Midgårdshallen",2,5,"Sandåkerns SK",1
"175",175,"Alva Bergström, Elin Wirtala","Midgårdshallen",2,5,"Umeå City IBF",1
"176",176,"Alva Bergström, Elin Wirtala","Midgårdshallen",2,5,"Röbäcks IF",1
"177",177,"Alva Bergström, Elin Wirtala","Midgårdshallen",2,5,"Umeå City IBF",1
"178",178,"Alva Bergström, Elin Wirtala","Olasjöhallen",3,5,"Obbola IK",1
"179",179,"Alva Bergström, Elin Wirtala","Olasjöhallen",3,5,"Obbola IK",1
"180",180,"Alva Bergström, Elin Wirtala","Olasjöhallen",3,5,"Obbola IK",1
"181",181,"Alva Bergström, Elin Wirtala","Olasjöhallen",3,5,"Hissjö SK",1
"182",182,"Alva Bergström, Elin Wirtala","Olasjöhallen",3,5,"Holmsund City IBC",1
"183",183,"Alva Bergström, Elin Wirtala","Olasjöhallen",3,5,"Gimonäs Umeå IF",1
"184",184,"Alva Brannelid, Elina Paulsson","Bräntbergsskolan",3,13,"IBF Dalen",1
"185",185,"Alva Brannelid, Elina Paulsson","Bräntbergsskolan",3,13,"IBF Dalen",1
"186",186,"Alva Brannelid, Elina Paulsson","Bräntbergsskolan",3,13,"Röbäcks IF",1
"187",187,"Alva Brannelid, Elina Paulsson","Bräntbergsskolan",3,13,"Umeå City IBF",2
"188",188,"Alva Brannelid, Elina Paulsson","Bräntbergsskolan",3,13,"Gimonäs Umeå IF",1
"189",189,"Alva Brannelid, Elina Paulsson","Elofssonhallen",2,13,"Röbäcks IF",1
"190",190,"Alva Brannelid, Elina Paulsson","Elofssonhallen",2,13,"IBF Dalen",1
"191",191,"Alva Brannelid, Elina Paulsson","Elofssonhallen",2,13,"Gimonäs Umeå IF",1
"192",192,"Alva Brannelid, Elina Paulsson","Elofssonhallen",2,13,"Hissjö SK",1
"193",193,"Alva Brannelid, Elina Paulsson","Ersängshallen",2,13,"Täfteå IK",1
"194",194,"Alva Brannelid, Elina Paulsson","Ersängshallen",2,13,"Sandåkerns SK",1
"195",195,"Alva Brannelid, Elina Paulsson","Ersängshallen",2,13,"Sävar IK",1
"196",196,"Alva Brannelid, Elina Paulsson","Ersängshallen",2,13,"Ersboda SK",1
"197",197,"Alva Brannelid, Elina Paulsson","Storsjöhallen",5,13,"Vindelns IF",1
"198",198,"Alva Brannelid, Elina Paulsson","Storsjöhallen",5,13,"Röbäcks IF",2
"199",199,"Alva Brannelid, Elina Paulsson","Storsjöhallen",5,13,"Gimonäs Umeå IF",1
"200",200,"Alva Brannelid, Elina Paulsson","Storsjöhallen",5,13,"Gimonäs Umeå IF",1
"201",201,"Alva Brannelid, Elina Paulsson","Storsjöhallen",5,13,"Holmsund City IBC",2
"202",202,"Alva Brannelid, Elina Paulsson","Storsjöhallen",5,13,"IBF Dalen",2
"203",203,"Alva Brannelid, Elina Paulsson","Storsjöhallen",5,13,"Gimonäs Umeå IF",1
"204",204,"Alva Brannelid, Elina Paulsson","Umeå Energi Arena Öst",1,13,"Gimonäs Umeå IF",1
"205",205,"Alva Brannelid, Elina Paulsson","Umeå Energi Arena Öst",1,13,"IBF Dalen",1
"206",206,"Alva Forss, Agnes Persson","Umeå Energi Arena",2,9,"Hissjö SK",1
"207",207,"Alva Forss, Agnes Persson","Umeå Energi Arena",2,9,"Umeå City IBF",1
"208",208,"Alva Forss, Agnes Persson","Umeå Energi Arena",2,9,"Holmsund City IBC",1
"209",209,"Alva Forss, Agnes Persson","Umeå Energi Arena",2,9,"Team Thorengruppen SK",1
"210",210,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Spöland Vännäs IF",1
"211",211,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"IBF Dalen",2
"212",212,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Gimonäs Umeå IF",1
"213",213,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Tegs SK IBF",1
"214",214,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Sandåkerns SK",2
"215",215,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Umeå City IBF",1
"216",216,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Sävar IK",2
"217",217,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Hissjö SK",1
"218",218,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"IBF Dalen",1
"219",219,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Umeå City IBF",1
"220",220,"Alva Forss, Agnes Persson","Vildmannahallen",7,9,"Röbäcks IF",1
"221",221,"Alva Forss, Alvina Mukkala","Sporthallen Musköten",1,1,"IBF Dalen",1
"222",222,"Alva Forss, Alvina Mukkala","Sporthallen Musköten",1,1,"Umeå City IBF",1
"223",223,"Alva Forss, Elin Wirtala","Vildmannahallen",3,3,"Sandåkerns SK",1
"224",224,"Alva Forss, Elin Wirtala","Vildmannahallen",3,3,"Ersboda SK",1
"225",225,"Alva Forss, Elin Wirtala","Vildmannahallen",3,3,"Röbäcks IF",1
"226",226,"Alva Forss, Elin Wirtala","Vildmannahallen",3,3,"Umeå City IBF",1
"227",227,"Alva Forss, Elin Wirtala","Vildmannahallen",3,3,"Sandåkerns SK",1
"228",228,"Alva Forss, Elin Wirtala","Vildmannahallen",3,3,"Spöland Vännäs IF",1
"229",229,"Alva Forss, Isak Lindeberg Svensson","Vildmannahallen",2,2,"Röbäcks IF",1
"230",230,"Alva Forss, Isak Lindeberg Svensson","Vildmannahallen",2,2,"Sandåkerns SK",1
"231",231,"Alva Forss, Isak Lindeberg Svensson","Vildmannahallen",2,2,"IBF Dalen",1
"232",232,"Alva Forss, Isak Lindeberg Svensson","Vildmannahallen",2,2,"Ersboda SK",1
"233",233,"Alva Forss, Joel Långström","Midgårdshallen",2,2,"Umeå City IBF",1
"234",234,"Alva Forss, Joel Långström","Midgårdshallen",2,2,"Umeå City IBF",1
"235",235,"Alva Forss, Joel Långström","Midgårdshallen",2,2,"Gimonäs Umeå IF",1
"236",236,"Alva Forss, Joel Långström","Midgårdshallen",2,2,"Team Thorengruppen SK",1
"237",237,"Alva Forss, Klas Höglund","Sporthushallen",2,2,"Umeå City IBF",1
"238",238,"Alva Forss, Klas Höglund","Sporthushallen",2,2,"Umeå City IBF",1
"239",239,"Alva Forss, Klas Höglund","Sporthushallen",2,2,"Ersboda SK",1
"240",240,"Alva Forss, Klas Höglund","Sporthushallen",2,2,"Sandåkerns SK",1
"241",241,"Alva Forss, Lina Näsström","Ersängshallen",2,7,"Holmsund City IBC",1
"242",242,"Alva Forss, Lina Näsström","Ersängshallen",2,7,"Täfteå IK",1
"243",243,"Alva Forss, Lina Näsström","Ersängshallen",2,7,"Ersmarks IK",2
"244",244,"Alva Forss, Lina Näsström","Midgårdshallen",1,7,"Umeå City IBF",1
"245",245,"Alva Forss, Lina Näsström","Midgårdshallen",1,7,"Gimonäs Umeå IF",1
"246",246,"Alva Forss, Lina Näsström","Tegs Centralskola",1,7,"IBF Dalen",1
"247",247,"Alva Forss, Lina Näsström","Tegs Centralskola",1,7,"Vindelns IF",1
"248",248,"Alva Forss, Lina Näsström","Vildmannahallen",3,7,"Spöland Vännäs IF",1
"249",249,"Alva Forss, Lina Näsström","Vildmannahallen",3,7,"IBF Dalen",1
"250",250,"Alva Forss, Lina Näsström","Vildmannahallen",3,7,"Umeå City IBF",1
"251",251,"Alva Forss, Lina Näsström","Vildmannahallen",3,7,"Umeå City IBF",1
"252",252,"Alva Forss, Lina Näsström","Vildmannahallen",3,7,"Umeå City IBF",1
"253",253,"Alva Forss, Lina Näsström","Vildmannahallen",3,7,"Tegs SK IBF",1
"254",254,"Alva Forss, Robert Segerstedt","Umeå Energi Arena Väst",2,2,"Sandåkerns SK",2
"255",255,"Alva Forss, Robert Segerstedt","Umeå Energi Arena Väst",2,2,"Obbola IK",1
"256",256,"Alva Forss, Robert Segerstedt","Umeå Energi Arena Väst",2,2,"Umeå City IBF",1
"257",257,"Alva Forss, Viktoria Nordqvist","Ersängshallen",1,1,"Umeå City IBF",1
"258",258,"Alva Forss, Viktoria Nordqvist","Ersängshallen",1,1,"Ersboda SK",1
"259",259,"Alva Nilsson, Ayla Öystilä","Hammarhallen Vännäs",3,6,"Ersboda SK",1
"260",260,"Alva Nilsson, Ayla Öystilä","Hammarhallen Vännäs",3,6,"Hissjö SK",2
"261",261,"Alva Nilsson, Ayla Öystilä","Hammarhallen Vännäs",3,6,"Obbola IK",1
"262",262,"Alva Nilsson, Ayla Öystilä","Hammarhallen Vännäs",3,6,"Spöland Vännäs IF",1
"263",263,"Alva Nilsson, Ayla Öystilä","Hammarhallen Vännäs",3,6,"Sävar IK",1
"264",264,"Alva Nilsson, Ayla Öystilä","Olasjöhallen",3,6,"Röbäcks IF",2
"265",265,"Alva Nilsson, Ayla Öystilä","Olasjöhallen",3,6,"Gimonäs Umeå IF",1
"266",266,"Alva Nilsson, Ayla Öystilä","Olasjöhallen",3,6,"Obbola IK",1
"267",267,"Alva Nilsson, Ayla Öystilä","Olasjöhallen",3,6,"Umeå City IBF",1
"268",268,"Alva Nilsson, Ayla Öystilä","Olasjöhallen",3,6,"IBF Dalen",1
"269",269,"Alva Salo, Hannah Toots","Elofssonhallen",6,7,"Röbäcks IF",2
"270",270,"Alva Salo, Hannah Toots","Elofssonhallen",6,7,"IBF Dalen",2
"271",271,"Alva Salo, Hannah Toots","Elofssonhallen",6,7,"Sandåkerns SK",2
"272",272,"Alva Salo, Hannah Toots","Elofssonhallen",6,7,"Sävar IK",1
"273",273,"Alva Salo, Hannah Toots","Elofssonhallen",6,7,"Umeå City IBF",1
"274",274,"Alva Salo, Hannah Toots","Elofssonhallen",6,7,"Vindelns IF",1
"275",275,"Alva Salo, Hannah Toots","Elofssonhallen",6,7,"Holmsund City IBC",2
"276",276,"Alva Salo, Hannah Toots","Elofssonhallen",6,7,"Hörnefors IF",1
"277",277,"Alva Salo, Hannah Toots","Midgårdshallen",1,7,"Sävar IK",1
"278",278,"Alva Salo, Hannah Toots","Midgårdshallen",1,7,"Gimonäs Umeå IF",1
"279",279,"Alva Salo, Hilda Skyttberg","Midgårdshallen",1,1,"IBF Dalen",1
"280",280,"Alva Salo, Hilda Skyttberg","Midgårdshallen",1,1,"Täfteå IK",1
"281",281,"Alvin Gustavsson","Lejonströmshallen",3,3,"Gamla Stan IBK",1
"282",282,"Alvin Gustavsson","Lejonströmshallen",3,3,"Skellefteå IBK",1
"283",283,"Alvin Gustavsson","Lejonströmshallen",3,3,"Boliden FFI",1
