"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"64","Utvisning","14:04","","Alicia Forsström","Onsala IBK Dam 1","Period3","Upprepade förseelser",2,"Falkenbergs IBK - Onsala IBK Dam 1","Henrik Andersson","Mats Andersson","Henrik Andersson, Mats Andersson"
"65","Utvisning","06:26","","Filippa Jonsson","Warberg IBF Dam Div1","Period2","Otillåten trängning",2,"Halmstads IBK - Warberg IBF Dam Div1","Alexander Andersen","Christoffer Söderström","Alexander Andersen, Christoffer Söderström"
"66","Utvisning","18:27","","Felicia Beckius","Halmstads IBK","Period3","Otillåten trängning",2,"Halmstads IBK - Warberg IBF Dam Div1","Alexander Andersen","Christoffer Söderström","Alexander Andersen, Christoffer Söderström"
"67","Utvisning","18:20","","Sanna Eineskog","Varla IBK Dam","Period2","Hårt spel 2",2,"Varla IBK Dam - Tvååkers IBK","Tobias Anderberg","Jacob Johansson","Tobias Anderberg, Jacob Johansson"
"68","Utvisning","17:26","","Johanna Andersson","Falkenbergs IBK","Period1","Låsning av klubba",2,"Falkenbergs IBK - Warberg IBF Dam Div1","Henrik Andersson","Magnus Gullquist","Henrik Andersson, Magnus Gullquist"
"69","Utvisning","18:42","","Thea Löfborg","Warberg IBF Dam Div1","Period1","Slag",2,"Falkenbergs IBK - Warberg IBF Dam Div1","Henrik Andersson","Magnus Gullquist","Henrik Andersson, Magnus Gullquist"
"70","Utvisning","07:21","","Amanda Annervi","Falkenbergs IBK","Period3","Fördröjande av spelet",2,"Falkenbergs IBK - Warberg IBF Dam Div1","Henrik Andersson","Magnus Gullquist","Henrik Andersson, Magnus Gullquist"
"71","Utvisning","19:49","","Amanda Mohlin","Halmstads IBK","Period2","Slag",2,"Varla IBK Dam - Halmstads IBK","Alexander Andersen","Robin Andersen","Alexander Andersen, Robin Andersen"
"72","Utvisning","12:54","","Sofia Meyer","Varla IBK Dam","Period3","Slag",2,"Varla IBK Dam - Halmstads IBK","Alexander Andersen","Robin Andersen","Alexander Andersen, Robin Andersen"
"73","Utvisning","19:28","","Klara Faxén","Varla IBK Dam","Period2","Hands",2,"Warberg IBF Dam Div1 - Varla IBK Dam","Robin Andersen","Victor Strömberg","Robin Andersen, Victor Strömberg"
"74","Utvisning","04:04","","Therese Högberg","Onsala IBK Dam 1","Period3","Otillåten trängning",2,"Tvååkers IBK - Onsala IBK Dam 1","Tobias Anderberg","Peter Bergstrand","Tobias Anderberg, Peter Bergstrand"
"75","Utvisning","18:19","","Sofia Eliasson","Tvååkers IBK","Period3","Otillåten trängning",2,"Tvååkers IBK - Onsala IBK Dam 1","Tobias Anderberg","Peter Bergstrand","Tobias Anderberg, Peter Bergstrand"
"76","Utvisning","19:33","","Josefin Been","Onsala IBK Dam 1","Period1","Hårt spel 2",2,"Halmstads IBK - Onsala IBK Dam 1","Jonas Söderberg","Christoffer Söderström","Jonas Söderberg, Christoffer Söderström"
"77","Utvisning","16:50","","Amanda Yngve","Onsala IBK Dam 1","Period2","Upprepade förseelser",2,"Halmstads IBK - Onsala IBK Dam 1","Jonas Söderberg","Christoffer Söderström","Jonas Söderberg, Christoffer Söderström"
"78","Utvisning","00:18","","Wilma Westberg","Onsala IBK Dam 1","Period3","Slag",2,"Halmstads IBK - Onsala IBK Dam 1","Jonas Söderberg","Christoffer Söderström","Jonas Söderberg, Christoffer Söderström"
"79","Utvisning","03:24","","Josefin Been","Onsala IBK Dam 1","Period3","Upprepade förseelser",2,"Halmstads IBK - Onsala IBK Dam 1","Jonas Söderberg","Christoffer Söderström","Jonas Söderberg, Christoffer Söderström"
"80","Utvisning","08:51","","Felicia Beckius","Halmstads IBK","Period3","Slag",2,"Halmstads IBK - Onsala IBK Dam 1","Jonas Söderberg","Christoffer Söderström","Jonas Söderberg, Christoffer Söderström"
"81","Utvisning","07:33","","Malin Karlsson","Varla IBK Dam","Period1","Slag",2,"Varla IBK Dam - Falkenbergs IBK","Tobias Anderberg","Jacob Johansson","Tobias Anderberg, Jacob Johansson"
"82","Utvisning","14:20","","Amanda Annervi","Falkenbergs IBK","Period1","Otillåten trängning",2,"Varla IBK Dam - Falkenbergs IBK","Tobias Anderberg","Jacob Johansson","Tobias Anderberg, Jacob Johansson"
"83","Utvisning","07:57","","Felicia Havagård","Falkenbergs IBK","Period2","Hårt spel 5",5,"Varla IBK Dam - Falkenbergs IBK","Tobias Anderberg","Jacob Johansson","Tobias Anderberg, Jacob Johansson"
"84","Utvisning","18:10","","Alicia Nilsson","Falkenbergs IBK","Period3","Upprepade förseelser",2,"Varla IBK Dam - Falkenbergs IBK","Tobias Anderberg","Jacob Johansson","Tobias Anderberg, Jacob Johansson"
"85","Utvisning","08:45","","Elin Averius","Onsala IBK Dam 1","Period2","Låsning av klubba",2,"Warberg IBF Dam Div1 - Onsala IBK Dam 1","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
"86","Utvisning","10:52","","Alicia Forsström","Onsala IBK Dam 1","Period2","Liggande spel",2,"Warberg IBF Dam Div1 - Onsala IBK Dam 1","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
"87","Utvisning","13:34","","Therese Högberg","Onsala IBK Dam 1","Period2","Upprepade förseelser",2,"Warberg IBF Dam Div1 - Onsala IBK Dam 1","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
"88","Utvisning","14:14","","Josefin Hederström","Warberg IBF Dam Div1","Period2","Upprepade förseelser",2,"Warberg IBF Dam Div1 - Onsala IBK Dam 1","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
"89","Utvisning","18:43","","Linnea Jönsson","Onsala IBK Dam 1","Period2","Obstruktion",2,"Warberg IBF Dam Div1 - Onsala IBK Dam 1","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
"90","Utvisning","01:46","","Therese Högberg","Onsala IBK Dam 1","Period3","Otillåten trängning",2,"Warberg IBF Dam Div1 - Onsala IBK Dam 1","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
"91","Utvisning","04:08","","Stina Olsson","Warberg IBF Dam Div1","Period3","Otillåten trängning",2,"Warberg IBF Dam Div1 - Onsala IBK Dam 1","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
