"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"47","Utvisning","06:55","","Paulina Löf","Hagunda IF","Period2","Slag",2,"Hagunda IF - IBF Borlänge","Arvid Englund","Jonas Nordqvist","Arvid Englund, Jonas Nordqvist"
"48","Utvisning","08:06","","Hanna Lööf","IBF Borlänge","Period3","Hög klubba",2,"Hagunda IF - IBF Borlänge","Arvid Englund","Jonas Nordqvist","Arvid Englund, Jonas Nordqvist"
"49","Utvisning","15:42","","Clara Fredriksson","IBF Borlänge","Period3","Slag",2,"Hagunda IF - IBF Borlänge","Arvid Englund","Jonas Nordqvist","Arvid Englund, Jonas Nordqvist"
"50","Utvisning","15:42","","Julia Forslund","IBF Borlänge","Period3","Fasthållning",2,"Hagunda IF - IBF Borlänge","Arvid Englund","Jonas Nordqvist","Arvid Englund, Jonas Nordqvist"
"51","Utvisning","15:33","","Emilia Orebrand","Stenhagens KK","Period1","Slag",2,"KAIS Mora UIF - Stenhagens KK","Mattias Hedberg","Niklas Stenius","Mattias Hedberg, Niklas Stenius"
"52","Utvisning","16:25","","Linnea Stenqvist","KAIS Mora UIF","Period2","Felaktigt avstånd",2,"KAIS Mora UIF - Stenhagens KK","Mattias Hedberg","Niklas Stenius","Mattias Hedberg, Niklas Stenius"
"53","Utvisning","18:52","","Ellen Jansson","KAIS Mora UIF","Period2","Upprepade förseelser",2,"KAIS Mora UIF - Stenhagens KK","Mattias Hedberg","Niklas Stenius","Mattias Hedberg, Niklas Stenius"
"54","Utvisning","07:01","","Wilma Johansson","KAIS Mora UIF","Period1","Slag",2,"IBF Hedemora - KAIS Mora UIF","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"55","Utvisning","15:07","","Hanna Källström Andersson","IBF Hedemora","Period1","Upprepade förseelser",2,"IBF Hedemora - KAIS Mora UIF","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"56","Utvisning","16:53","","Madeleine Högosta","IBF Hedemora","Period1","Slag",2,"IBF Hedemora - KAIS Mora UIF","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"57","Utvisning","12:19","","Frida Backlund","IBF Hedemora","Period2","Slag",2,"IBF Hedemora - KAIS Mora UIF","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"58","Utvisning","14:43","","Saga Grudin","KAIS Mora UIF","Period2","Slag",2,"IBF Hedemora - KAIS Mora UIF","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"59","Utvisning","08:02","","Elin Johansson","IK Sirius IBK","Period1","Felaktigt avstånd",2,"IK Sirius IBK - IBF Borlänge","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"60","Utvisning","01:29","","Erika Andersson","IBF Borlänge","Period2","Slag",2,"IK Sirius IBK - IBF Borlänge","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"61","Utvisning","05:25","","Petra Pettersson","IBF Borlänge","Period2","Slag",2,"IK Sirius IBK - IBF Borlänge","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"62","Utvisning","07:33","","Olivia Kruse","Arlanda IBK","Period2","Slag",2,"Storvreta IBK - Arlanda IBK","Peter Astner","Bo Pettersson Loklint","Peter Astner, Bo Pettersson Loklint"
"63","Utvisning","09:13","","Isabel Sohlin","Arlanda IBK","Period2","Upprepade förseelser",2,"Storvreta IBK - Arlanda IBK","Peter Astner","Bo Pettersson Loklint","Peter Astner, Bo Pettersson Loklint"
"64","Utvisning","04:44","","Linnea Strickert","IBF Falun Ungdom","Period1","Slag",2,"IK Sirius IBK - IBF Falun Ungdom","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
