"","X","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"65",65,"Anna Andersson, Moa Stödberg","Midgårdshallen",2,5,"Umeå City IBF",1
"66",66,"Anna Andersson, Moa Stödberg","Sporthallen Musköten",1,5,"IBF Dalen",1
"67",67,"Anna Andersson, Moa Stödberg","Sporthallen Musköten",1,5,"Täfteå IK",1
"68",68,"Anna Andersson, Moa Stödberg","Umeå Energi Arena Väst",1,5,"Umeå City IBF",1
"69",69,"Anna Andersson, Moa Stödberg","Umeå Energi Arena Väst",1,5,"Umeå City IBF",1
"70",70,"Björn Glad","Täftehallen",1,1,"Gimonäs Umeå IF",1
"71",71,"Björn Glad","Täftehallen",1,1,"Täfteå IK",1
"72",72,"Björn Glad, Marcus Glad","FC Vindeln",1,6,"Vindelns IF",1
"73",73,"Björn Glad, Marcus Glad","FC Vindeln",1,6,"Gimonäs Umeå IF ",1
"74",74,"Björn Glad, Marcus Glad","Storsjöhallen",2,6,"Sandåkerns SK",1
"75",75,"Björn Glad, Marcus Glad","Storsjöhallen",2,6,"Röbäcks IF",1
"76",76,"Björn Glad, Marcus Glad","Storsjöhallen",2,6,"Holmsund City IBC",2
"77",77,"Björn Glad, Marcus Glad","Sävaråhallen",2,6,"Gimonäs Umeå IF",1
"78",78,"Björn Glad, Marcus Glad","Sävaråhallen",2,6,"Sävar IK",1
"79",79,"Björn Glad, Marcus Glad","Sävaråhallen",2,6,"IBF Dalen",1
"80",80,"Björn Glad, Marcus Glad","Sävaråhallen",2,6,"Sävar IK",1
"81",81,"Björn Glad, Marcus Glad","Täftehallen",1,6,"Täfteå IK",1
"82",82,"Björn Glad, Marcus Glad","Täftehallen",1,6,"IBF Dalen",1
"83",83,"Björn Glad, Mattias Glad","Storsjöhallen",1,2,"Holmsund City IBC",1
"84",84,"Björn Glad, Mattias Glad","Storsjöhallen",1,2,"Ersmarks IK",1
"85",85,"Björn Glad, Mattias Glad","Sävaråhallen",1,2,"Holmsund City IBC",1
"86",86,"Björn Glad, Mattias Glad","Sävaråhallen",1,2,"Sävar IK",1
"87",87,"Björn Glad, Robert Segerstedt","Olasjöhallen",1,1,"Obbola IK",1
"88",88,"Björn Glad, Robert Segerstedt","Olasjöhallen",1,1,"Röbäcks IF",1
"89",89,"Björn Glad, Thanasis Provatas","Elofssonhallen",1,1,"Röbäcks IF",1
"90",90,"Björn Glad, Thanasis Provatas","Elofssonhallen",1,1,"Ersboda SK",1
"91",91,"Bobby Hjelte","Balderhallen A",1,4,"Kågedalens AIF ",1
"92",92,"Bobby Hjelte","Balderhallen A",1,4,"Skellefteå IBS ",1
"93",93,"Bobby Hjelte","Eddahallen",2,4,"Skellefteå IBS ",1
"94",94,"Bobby Hjelte","Eddahallen",2,4,"Gamla Stan IBK ",1
"95",95,"Bobby Hjelte","Eddahallen",2,4,"Skellefteå IBS ",1
"96",96,"Bobby Hjelte","Eddahallen",2,4,"Skellefteå IBK ",1
"97",97,"Bobby Hjelte","Örjanshallen",1,4,"Rönnskär Railcare IF ",1
"98",98,"Bobby Hjelte","Örjanshallen",1,4,"Kågedalens AIF ",1
