"","X","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"724",724,"Julian Amya","Eddahallen",1,2,"Gamla Stan IBK",1
"725",725,"Julian Amya","Eddahallen",1,2,"Gamla Stan IBK",1
"726",726,"Kim Fallbjörk","FC Vindeln",1,2,"Täfteå IK",1
"727",727,"Kim Fallbjörk","FC Vindeln",1,2,"Vindelns IF",1
"728",728,"Kim Fallbjörk","Midgårdshallen",1,2,"IBF Dalen",1
"729",729,"Kim Fallbjörk","Midgårdshallen",1,2,"Umeå City IBF",1
"730",730,"Klara-Marie Laggar","Vännäsby Sporthall",1,1,"Spöland Vännäs IF",1
"731",731,"Klara-Marie Laggar","Vännäsby Sporthall",1,1,"Sandåkerns SK",1
"732",732,"Klas Höglund","Bråvallahallen",1,15,"Holmsund City IBC",1
"733",733,"Klas Höglund","Bråvallahallen",1,15,"Hörnefors IF",1
"734",734,"Klas Höglund","Ersängshallen",2,15,"Ersboda SK",2
"735",735,"Klas Höglund","Ersängshallen",2,15,"IBF Dalen",1
"736",736,"Klas Höglund","Ersängshallen",2,15,"Sävar IK",1
"737",737,"Klas Höglund","Hammarhallen Vännäs",3,15,"IBF Dalen",1
"738",738,"Klas Höglund","Hammarhallen Vännäs",3,15,"Gimonäs Umeå IF",1
"739",739,"Klas Höglund","Hammarhallen Vännäs",3,15,"Röbäcks IF",1
"740",740,"Klas Höglund","Hammarhallen Vännäs",3,15,"Spöland Vännäs IF",3
"741",741,"Klas Höglund","Midgårdshallen",2,15,"Sandåkerns SK",1
"742",742,"Klas Höglund","Midgårdshallen",2,15,"Umeå City IBF",1
"743",743,"Klas Höglund","Midgårdshallen",2,15,"Sandåkerns SK",1
"744",744,"Klas Höglund","Midgårdshallen",2,15,"IBF Dalen",1
"745",745,"Klas Höglund","Sjöfruhallen",2,15,"Sävar IK",1
"746",746,"Klas Höglund","Sjöfruhallen",2,15,"Sandåkerns SK",1
"747",747,"Klas Höglund","Sjöfruhallen",2,15,"Gimonäs Umeå IF",1
"748",748,"Klas Höglund","Sjöfruhallen",2,15,"Gimonäs Umeå IF",1
"749",749,"Klas Höglund","Sporthushallen",4,15,"Sandåkerns SK",1
"750",750,"Klas Höglund","Sporthushallen",4,15,"Umeå City IBF",1
"751",751,"Klas Höglund","Sporthushallen",4,15,"IBF Dalen",1
"752",752,"Klas Höglund","Sporthushallen",4,15,"Umeå City IBF",1
"753",753,"Klas Höglund","Sporthushallen",4,15,"Röbäcks IF",1
"754",754,"Klas Höglund","Sporthushallen",4,15,"Umeå City IBF",1
"755",755,"Klas Höglund","Sporthushallen",4,15,"Ersboda SK",1
"756",756,"Klas Höglund","Sporthushallen",4,15,"Umeå City IBF",1
"757",757,"Klas Höglund","Storsjöhallen",1,15,"Holmsund City IBC",1
"758",758,"Klas Höglund","Storsjöhallen",1,15,"IBF Dalen",1
"759",759,"Lasse Ekesryd","Balderhallen B",2,5,"Bureå IF",1
"760",760,"Lasse Ekesryd","Balderhallen B",2,5,"Gamla Stan IBK",1
"761",761,"Lasse Ekesryd","Balderhallen B",2,5,"Skellefteå IBK",1
"762",762,"Lasse Ekesryd","Balderhallen B",2,5,"Gamla Stan IBK",1
"763",763,"Lasse Ekesryd","Lejonströmshallen",3,5,"Clemensnäs IF",2
"764",764,"Lasse Ekesryd","Lejonströmshallen",3,5,"Gamla Stan IBK",1
"765",765,"Lasse Ekesryd","Lejonströmshallen",3,5,"Boliden FFI",1
"766",766,"Lasse Ekesryd","Lejonströmshallen",3,5,"Gamla Stan IBK",1
"767",767,"Lasse Ekesryd","Lejonströmshallen",3,5,"Gamla Stan IBK",1
"768",768,"Lina Holmgren","Sporthushallen",1,3,"Sandåkerns SK",1
"769",769,"Lina Holmgren","Sporthushallen",1,3,"Spöland Vännäs IF",1
"770",770,"Lina Holmgren","Storsjöhallen",1,3,"Holmsund City IBC",1
"771",771,"Lina Holmgren","Storsjöhallen",1,3,"IBF Dalen",1
"772",772,"Lina Holmgren","Vildmannahallen",1,3,"Sävar IK",1
"773",773,"Lina Holmgren","Vildmannahallen",1,3,"Umeå City IBF",1
"774",774,"Lina Norman","Midgårdshallen",1,19,"Umeå City IBF",1
"775",775,"Lina Norman","Midgårdshallen",1,19,"Obbola IK",1
"776",776,"Lina Norman","Olasjöhallen",5,19,"Röbäcks IF",1
"777",777,"Lina Norman","Olasjöhallen",5,19,"Obbola IK",3
"778",778,"Lina Norman","Olasjöhallen",5,19,"Umeå City IBF",1
"779",779,"Lina Norman","Olasjöhallen",5,19,"Gimonäs Umeå IF",1
"780",780,"Lina Norman","Olasjöhallen",5,19,"IBF Dalen",1
"781",781,"Lina Norman","Olasjöhallen",5,19,"Holmsund City IBC",1
"782",782,"Lina Norman","Olasjöhallen",5,19,"Obbola IK",1
"783",783,"Lina Norman","Olasjöhallen",5,19,"Sävar IK",1
"784",784,"Lina Norman","Sporthallen Musköten",2,19,"IBF Dalen",1
"785",785,"Lina Norman","Sporthallen Musköten",2,19,"Spöland Vännäs IF",1
"786",786,"Lina Norman","Sporthallen Musköten",2,19,"IBF Dalen",1
"787",787,"Lina Norman","Sporthallen Musköten",2,19,"IBF Dalen",1
"788",788,"Lina Norman","Storsjöhallen",8,19,"Holmsund City IBC",8
"789",789,"Lina Norman","Storsjöhallen",8,19,"Sävar IK",1
"790",790,"Lina Norman","Storsjöhallen",8,19,"IBF Dalen",1
"791",791,"Lina Norman","Storsjöhallen",8,19,"Sandåkerns SK",1
"792",792,"Lina Norman","Storsjöhallen",8,19,"Sävar IK",1
"793",793,"Lina Norman","Storsjöhallen",8,19,"Gimonäs Umeå IF",1
"794",794,"Lina Norman","Storsjöhallen",8,19,"Umeå City IBF",1
"795",795,"Lina Norman","Storsjöhallen",8,19,"Umeå City IBF",1
"796",796,"Lina Norman","Storsjöhallen",8,19,"Vindelns IF",1
"797",797,"Lina Norman","Vildmannahallen",3,19,"Obbola IK",1
"798",798,"Lina Norman","Vildmannahallen",3,19,"Umeå City IBF",1
"799",799,"Lina Norman","Vildmannahallen",3,19,"Tegs SK IBF",1
"800",800,"Lina Norman","Vildmannahallen",3,19,"Spöland Vännäs IF",1
"801",801,"Lina Norman","Vildmannahallen",3,19,"IBF Dalen",1
"802",802,"Lina Norman","Vildmannahallen",3,19,"IBF Dalen",1
"803",803,"Lina Näsström","Midgårdshallen",3,5,"Vindelns IF",1
"804",804,"Lina Näsström","Midgårdshallen",3,5,"Umeå City IBF",1
"805",805,"Lina Näsström","Midgårdshallen",3,5,"Gimonäs Umeå IF",1
"806",806,"Lina Näsström","Midgårdshallen",3,5,"Sandåkerns SK",1
"807",807,"Lina Näsström","Midgårdshallen",3,5,"IBF Dalen",1
"808",808,"Lina Näsström","Midgårdshallen",3,5,"Umeå City IBF",1
"809",809,"Lina Näsström","Vildmannahallen",2,5,"Umeå City IBF",1
"810",810,"Lina Näsström","Vildmannahallen",2,5,"Umeå City IBF",1
"811",811,"Lina Näsström","Vildmannahallen",2,5,"Tegs SK IBF",1
"812",812,"Lina Näsström","Vildmannahallen",2,5,"IBF Dalen",1
"813",813,"Linus Berglund","Täftehallen",1,1,"Hörnefors IF",1
"814",814,"Linus Berglund","Täftehallen",1,1,"Täfteå IK",1
"815",815,"Lisa Bergström","Sjöfruhallen",1,3,"Gimonäs Umeå IF",1
"816",816,"Lisa Bergström","Sjöfruhallen",1,3,"IBF Dalen",1
"817",817,"Lisa Bergström","Sävaråhallen",2,3,"Umeå City IBF",1
"818",818,"Lisa Bergström","Sävaråhallen",2,3,"Sävar IK",1
"819",819,"Lisa Bergström","Sävaråhallen",2,3,"Sävar IK",1
"820",820,"Lisa Bergström","Sävaråhallen",2,3,"IBF Dalen",1
"821",821,"Lisa Larsson","Midgårdshallen",1,1,"Gimonäs Umeå IF",1
"822",822,"Lisa Larsson","Midgårdshallen",1,1,"Umeå City IBF",1
"823",823,"Lisa Vestman","Elofssonhallen",1,4,"Sandåkerns SK",1
"824",824,"Lisa Vestman","Elofssonhallen",1,4,"Röbäcks IF",1
"825",825,"Lisa Vestman","Sporthallen Musköten",1,4,"IBF Dalen",1
"826",826,"Lisa Vestman","Sporthallen Musköten",1,4,"Umeå City IBF",1
"827",827,"Lisa Vestman","Vildmannahallen",2,4,"Umeå City IBF",1
"828",828,"Lisa Vestman","Vildmannahallen",2,4,"Gimonäs Umeå IF",1
"829",829,"Lisa Vestman","Vildmannahallen",2,4,"Sandåkerns SK",1
"830",830,"Lisa Vestman","Vildmannahallen",2,4,"Sandåkerns SK",1
"831",831,"Louise Ramebäck","Elofssonhallen",2,3,"Röbäcks IF",1
"832",832,"Louise Ramebäck","Elofssonhallen",2,3,"Sävar IK",1
"833",833,"Louise Ramebäck","Elofssonhallen",2,3,"Umeå City IBF",1
"834",834,"Louise Ramebäck","Elofssonhallen",2,3,"Gimonäs Umeå IF",1
"835",835,"Louise Ramebäck","Sjöfruhallen",1,3,"Hörnefors IF",1
"836",836,"Louise Ramebäck","Sjöfruhallen",1,3,"Gimonäs Umeå IF",1
"837",837,"Lovisa Olofsson","Vildmannahallen",2,2,"IBF Dalen",1
"838",838,"Lovisa Olofsson","Vildmannahallen",2,2,"Sandåkerns SK",2
"839",839,"Lovisa Olofsson","Vildmannahallen",2,2,"Hörnefors IF",1
"840",840,"Lucas Arvidsson","Midgårdshallen",1,6,"IBF Dalen",1
"841",841,"Lucas Arvidsson","Midgårdshallen",1,6,"Umeå City IBF",1
"842",842,"Lucas Arvidsson","Sporthallen Musköten",2,6,"IBF Dalen",1
"843",843,"Lucas Arvidsson","Sporthallen Musköten",2,6,"Gimonäs Umeå IF",1
"844",844,"Lucas Arvidsson","Sporthallen Musköten",2,6,"IBF Dalen",1
"845",845,"Lucas Arvidsson","Sporthallen Musköten",2,6,"IBF Dalen",1
"846",846,"Lucas Arvidsson","Sävaråhallen",3,6,"Sävar IK",1
"847",847,"Lucas Arvidsson","Sävaråhallen",3,6,"Obbola IK",1
"848",848,"Lucas Arvidsson","Sävaråhallen",3,6,"Sandåkerns SK",1
"849",849,"Lucas Arvidsson","Sävaråhallen",3,6,"Sävar IK",2
"850",850,"Lucas Arvidsson","Sävaråhallen",3,6,"Gimonäs Umeå IF",1
"851",851,"Lucas Holmlund","Balderhallen A",1,2,"Gamla Stan IBK",1
"852",852,"Lucas Holmlund","Balderhallen A",1,2,"Bureå IF",1
"853",853,"Lucas Holmlund","Eddahallen",1,2,"Skellefteå IBS",1
"854",854,"Lucas Holmlund","Eddahallen",1,2,"Skellefteå IBK",1
"855",855,"Ludvig Andersson","Ersängshallen",1,6,"Sandåkerns SK",1
"856",856,"Ludvig Andersson","Ersängshallen",1,6,"Ersboda SK",1
"857",857,"Ludvig Andersson","Sporthallen Musköten",1,6,"IBF Dalen",1
"858",858,"Ludvig Andersson","Sporthallen Musköten",1,6,"Sandåkerns SK",1
"859",859,"Ludvig Andersson","Storsjöhallen",1,6,"Sandåkerns SK",1
"860",860,"Ludvig Andersson","Storsjöhallen",1,6,"Holmsund City IBC",1
"861",861,"Ludvig Andersson","Umeå Energi Arena Väst",1,6,"Umeå City IBF",1
"862",862,"Ludvig Andersson","Umeå Energi Arena Väst",1,6,"Umeå City IBF",1
"863",863,"Ludvig Andersson","Vildmannahallen",1,6,"Sandåkerns SK",1
"864",864,"Ludvig Andersson","Vildmannahallen",1,6,"Umeå City IBF",1
"865",865,"Ludvig Andersson","Ålidhemshallen",1,6,"Gimonäs Umeå IF",1
"866",866,"Ludvig Andersson","Ålidhemshallen",1,6,"Obbola IK",1
"867",867,"Lydia Elstig","Elofssonhallen",5,10,"Röbäcks IF",1
"868",868,"Lydia Elstig","Elofssonhallen",5,10,"Röbäcks IF",3
"869",869,"Lydia Elstig","Elofssonhallen",5,10,"Gimonäs Umeå IF",1
"870",870,"Lydia Elstig","Elofssonhallen",5,10,"Tegs SK IBF",1
"871",871,"Lydia Elstig","Elofssonhallen",5,10,"Umeå City IBF",1
"872",872,"Lydia Elstig","Elofssonhallen",5,10,"Röbäcks IF",1
"873",873,"Lydia Elstig","Elofssonhallen",5,10,"Umeå City IBF",1
"874",874,"Lydia Elstig","Elofssonhallen",5,10,"Täfteå IK",1
"875",875,"Lydia Elstig","Sporthallen Musköten",1,10,"Sandåkerns SK",1
"876",876,"Lydia Elstig","Sporthallen Musköten",1,10,"IBF Dalen",1
"877",877,"Lydia Elstig","Storsjöhallen",1,10,"Holmsund City IBC",1
"878",878,"Lydia Elstig","Storsjöhallen",1,10,"Spöland Vännäs IF",1
"879",879,"Lydia Elstig","Täftehallen",2,10,"Sandåkerns SK",1
"880",880,"Lydia Elstig","Täftehallen",2,10,"Täfteå IK",1
"881",881,"Lydia Elstig","Täftehallen",2,10,"Täfteå IK",2
"882",882,"Lydia Elstig","Vildmannahallen",1,10,"Umeå City IBF",1
"883",883,"Lydia Elstig","Vildmannahallen",1,10,"Umeå City IBF",1
"884",884,"Magnus Fessé","Hammarhallen Vännäs",1,1,"Spöland Vännäs IF",1
"885",885,"Magnus Fessé","Hammarhallen Vännäs",1,1,"IBF Dalen",1
"886",886,"Maja Lindsjö","Sävaråhallen",1,1,"Gimonäs Umeå IF",1
"887",887,"Maja Lindsjö","Sävaråhallen",1,1,"Sävar IK",1
"888",888,"Marcus Eliasson","Elofssonhallen",1,2,"Sandåkerns SK",1
"889",889,"Marcus Eliasson","Elofssonhallen",1,2,"Röbäcks IF",1
"890",890,"Marcus Eliasson","Umeå Energi Arena Väst",1,2,"Umeå City IBF",1
"891",891,"Marcus Eliasson","Umeå Energi Arena Väst",1,2,"Umeå City IBF",1
"892",892,"Marcus Gabrielsson","FC Vindeln",1,1,"Vindelns IF",1
"893",893,"Marcus Gabrielsson","FC Vindeln",1,1,"Tegs SK IBF",1
"894",894,"Marcus Glad","Storsjöhallen",1,3,"Täfteå IK",1
"895",895,"Marcus Glad","Storsjöhallen",1,3,"Holmsund City IBC",1
"896",896,"Marcus Glad","Sävaråhallen",2,3,"Holmsund City IBC",1
"897",897,"Marcus Glad","Sävaråhallen",2,3,"Sandåkerns SK",1
"898",898,"Marcus Glad","Sävaråhallen",2,3,"Sävar IK",1
"899",899,"Marcus Glad","Sävaråhallen",2,3,"Sävar IK",1
"900",900,"Mathias Bergsdorf","Bråvallahallen",1,1,"Sandåkerns SK",1
"901",901,"Mathias Bergsdorf","Bråvallahallen",1,1,"Hörnefors IF",1
"902",902,"Matilda Karlsson","Ersängshallen",1,3,"Röbäcks IF",1
"903",903,"Matilda Karlsson","Ersängshallen",1,3,"Ersboda SK",1
"904",904,"Matilda Karlsson","Vildmannahallen",2,3,"Umeå City IBF",1
"905",905,"Matilda Karlsson","Vildmannahallen",2,3,"IBF Dalen",1
"906",906,"Matilda Karlsson","Vildmannahallen",2,3,"Sävar IK",1
"907",907,"Matilda Karlsson","Vildmannahallen",2,3,"Sandåkerns SK",1
"908",908,"Mattias Glad","Sjöfruhallen",1,14,"Gimonäs Umeå IF",1
"909",909,"Mattias Glad","Sjöfruhallen",1,14,"Vindelns IF",1
"910",910,"Mattias Glad","Sporthallen Musköten",5,14,"IBF Dalen",2
"911",911,"Mattias Glad","Sporthallen Musköten",5,14,"Hörnefors IF",1
"912",912,"Mattias Glad","Sporthallen Musköten",5,14,"IBF Dalen",1
"913",913,"Mattias Glad","Sporthallen Musköten",5,14,"Gimonäs Umeå IF",1
"914",914,"Mattias Glad","Sporthallen Musköten",5,14,"Gimonäs Umeå IF",1
"915",915,"Mattias Glad","Sporthallen Musköten",5,14,"IBF Dalen",1
"916",916,"Mattias Glad","Sporthallen Musköten",5,14,"Tegs SK IBF",1
"917",917,"Mattias Glad","Sporthallen Musköten",5,14,"IBF Dalen",1
"918",918,"Mattias Glad","Sporthallen Musköten",5,14,"IBF Dalen",1
"919",919,"Mattias Glad","Sävaråhallen",7,14,"Umeå City IBF",1
"920",920,"Mattias Glad","Sävaråhallen",7,14,"Holmsund City IBC",1
"921",921,"Mattias Glad","Sävaråhallen",7,14,"Sävar IK",1
"922",922,"Mattias Glad","Sävaråhallen",7,14,"Obbola IK",1
"923",923,"Mattias Glad","Sävaråhallen",7,14,"Sandåkerns SK",1
"924",924,"Mattias Glad","Sävaråhallen",7,14,"Sandåkerns SK",1
"925",925,"Mattias Glad","Sävaråhallen",7,14,"Vindelns IF",1
"926",926,"Mattias Glad","Sävaråhallen",7,14,"Sävar IK",2
"927",927,"Mattias Glad","Sävaråhallen",7,14,"Sävar IK",3
"928",928,"Mattias Glad","Sävaråhallen",7,14,"Sävar IK",1
"929",929,"Mattias Glad","Sävaråhallen",7,14,"Gimonäs Umeå IF",1
"930",930,"Mattias Glad","Täftehallen",1,14,"Täfteå IK",1
"931",931,"Mattias Glad","Täftehallen",1,14,"Täfteå IK",1
"932",932,"Mattias Karlsson","Sporthushallen",1,1,"Sandåkerns SK",1
"933",933,"Mattias Karlsson","Sporthushallen",1,1,"Spöland Vännäs IF",1
"934",934,"Meja Fjällström","Sjöfruhallen",1,4,"Holmsund City IBC",1
"935",935,"Meja Fjällström","Sjöfruhallen",1,4,"Gimonäs Umeå IF",1
"936",936,"Meja Fjällström","Sporthallen Musköten",1,4,"IBF Dalen",1
"937",937,"Meja Fjällström","Sporthallen Musköten",1,4,"Röbäcks IF",1
"938",938,"Meja Fjällström","Ålidhemshallen",2,4,"Röbäcks IF",1
"939",939,"Meja Fjällström","Ålidhemshallen",2,4,"Röbäcks IF",1
"940",940,"Meja Fjällström","Ålidhemshallen",2,4,"Gimonäs Umeå IF",1
"941",941,"Meja Fjällström","Ålidhemshallen",2,4,"Gimonäs Umeå IF",1
"942",942,"Melker Westerberg","Balderhallen B",2,4,"Gamla Stan IBK",1
"943",943,"Melker Westerberg","Balderhallen B",2,4,"Skellefteå IBS",1
"944",944,"Melker Westerberg","Balderhallen B",2,4,"Gamla Stan IBK",1
"945",945,"Melker Westerberg","Balderhallen B",2,4,"Skellefteå IBS",1
"946",946,"Melker Westerberg","Eddahallen",1,4,"Gamla Stan IBK",1
"947",947,"Melker Westerberg","Eddahallen",1,4,"Skellefteå IBK",1
"948",948,"Melker Westerberg","Örjanshallen",1,4,"Gamla Stan IBK",1
"949",949,"Melker Westerberg","Örjanshallen",1,4,"Clemensnäs IF",1
"950",950,"Micael Holmbom","Balderhallen A",1,3,"Skellefteå IBS",1
"951",951,"Micael Holmbom","Balderhallen A",1,3,"Gamla Stan IBK",1
"952",952,"Micael Holmbom","Balderhallen B",2,3,"Skellefteå IBS",1
"953",953,"Micael Holmbom","Balderhallen B",2,3,"Skellefteå IBK",1
"954",954,"Micael Holmbom","Balderhallen B",2,3,"Gamla Stan IBK",1
"955",955,"Micael Holmbom","Balderhallen B",2,3,"Skellefteå IBK",1
"956",956,"Moa Stödberg","Bråvallahallen",5,10,"IBF Dalen",1
"957",957,"Moa Stödberg","Bråvallahallen",5,10,"Täfteå IK",1
"958",958,"Moa Stödberg","Bråvallahallen",5,10,"Sandåkerns SK",1
"959",959,"Moa Stödberg","Bråvallahallen",5,10,"Hörnefors IF",2
"960",960,"Moa Stödberg","Bråvallahallen",5,10,"Sandåkerns SK",1
"961",961,"Moa Stödberg","Bråvallahallen",5,10,"Umeå City IBF",1
"962",962,"Moa Stödberg","Bråvallahallen",5,10,"Hörnefors IF",3
"963",963,"Moa Stödberg","Elofssonhallen",2,10,"Gimonäs Umeå IF",1
"964",964,"Moa Stödberg","Elofssonhallen",2,10,"Röbäcks IF",1
"965",965,"Moa Stödberg","Elofssonhallen",2,10,"Gimonäs Umeå IF",1
"966",966,"Moa Stödberg","Elofssonhallen",2,10,"Röbäcks IF",1
"967",967,"Moa Stödberg","Midgårdshallen",1,10,"Umeå City IBF",1
"968",968,"Moa Stödberg","Midgårdshallen",1,10,"Röbäcks IF",1
"969",969,"Moa Stödberg","Sjöfruhallen",1,10,"Sandåkerns SK",1
"970",970,"Moa Stödberg","Sjöfruhallen",1,10,"Gimonäs Umeå IF",1
"971",971,"Moa Stödberg","Sporthallen Musköten",1,10,"Holmsund City IBC",1
"972",972,"Moa Stödberg","Sporthallen Musköten",1,10,"IBF Dalen",1
"973",973,"My Wikström","Elofssonhallen",1,1,"Vindelns IF",1
"974",974,"My Wikström","Elofssonhallen",1,1,"Röbäcks IF",1
"975",975,"Nelly Saari","Bråvallahallen",1,7,"Hörnefors IF",1
"976",976,"Nelly Saari","Bråvallahallen",1,7,"Holmsund City IBC",1
"977",977,"Nelly Saari","Hammarhallen Vännäs",5,7,"IBF Dalen",1
"978",978,"Nelly Saari","Hammarhallen Vännäs",5,7,"Spöland Vännäs IF",3
"979",979,"Nelly Saari","Hammarhallen Vännäs",5,7,"Sandåkerns SK",1
"980",980,"Nelly Saari","Hammarhallen Vännäs",5,7,"Spöland Vännäs IF",2
"981",981,"Nelly Saari","Hammarhallen Vännäs",5,7,"Hörnefors IF",1
"982",982,"Nelly Saari","Hammarhallen Vännäs",5,7,"IBF Dalen",1
"983",983,"Nelly Saari","Hammarhallen Vännäs",5,7,"Umeå City IBF",1
"984",984,"Nelly Saari","Vännäsby Sporthall",1,7,"Spöland Vännäs IF",1
"985",985,"Nelly Saari","Vännäsby Sporthall",1,7,"Sandåkerns SK",1
"986",986,"Olle Hedman","Balderhallen A",3,14,"Skellefteå IBS",1
"987",987,"Olle Hedman","Balderhallen A",3,14,"Bureå IF",1
"988",988,"Olle Hedman","Balderhallen A",3,14,"Gamla Stan IBK",1
"989",989,"Olle Hedman","Balderhallen A",3,14,"Boliden FFI",1
"990",990,"Olle Hedman","Balderhallen A",3,14,"Gamla Stan IBK",1
"991",991,"Olle Hedman","Balderhallen A",3,14,"Skellefteå IBS",1
"992",992,"Olle Hedman","Balderhallen B",6,14,"Skellefteå IBS",2
"993",993,"Olle Hedman","Balderhallen B",6,14,"Bureå IF",1
"994",994,"Olle Hedman","Balderhallen B",6,14,"Skellefteå IBK",1
"995",995,"Olle Hedman","Balderhallen B",6,14,"Gamla Stan IBK",1
"996",996,"Olle Hedman","Balderhallen B",6,14,"Skellefteå IBK",1
"997",997,"Olle Hedman","Balderhallen B",6,14,"Skellefteå IBS",1
"998",998,"Olle Hedman","Balderhallen B",6,14,"Clemensnäs IF",1
"999",999,"Olle Hedman","Balderhallen B",6,14,"Gamla Stan IBK",1
"1000",1000,"Olle Hedman","Balderhallen B",6,14,"Gamla Stan IBK",1
"1001",1001,"Olle Hedman","Balderhallen B",6,14,"Gamla Stan IBK",1
"1002",1002,"Olle Hedman","Balderhallen B",6,14,"Boliden FFI",1
"1003",1003,"Olle Hedman","Campushallen",1,14,"Gamla Stan IBK",1
"1004",1004,"Olle Hedman","Campushallen",1,14,"Skellefteå IBK",1
"1005",1005,"Olle Hedman","Eddahallen",4,14,"Skellefteå IBK",1
"1006",1006,"Olle Hedman","Eddahallen",4,14,"Skellefteå IBK",1
"1007",1007,"Olle Hedman","Eddahallen",4,14,"Skellefteå IBK",2
"1008",1008,"Olle Hedman","Eddahallen",4,14,"Skellefteå IBS",1
"1009",1009,"Olle Hedman","Eddahallen",4,14,"Gamla Stan IBK",1
"1010",1010,"Olle Hedman","Eddahallen",4,14,"Clemensnäs IF",1
"1011",1011,"Olle Hedman","Eddahallen",4,14,"Skellefteå IBS",1
"1012",1012,"Oskar Carlsson","Balderhallen B",4,4,"Gamla Stan IBK",1
"1013",1013,"Oskar Carlsson","Balderhallen B",4,4,"Skellefteå IBS",1
"1014",1014,"Oskar Carlsson","Balderhallen B",4,4,"Skellefteå IBS",1
"1015",1015,"Oskar Carlsson","Balderhallen B",4,4,"Bureå IF",1
"1016",1016,"Oskar Carlsson","Balderhallen B",4,4,"Boliden FFI",1
"1017",1017,"Oskar Carlsson","Balderhallen B",4,4,"Skellefteå IBK",1
"1018",1018,"Oskar Carlsson","Balderhallen B",4,4,"Skellefteå IBK",1
"1019",1019,"Oskar Carlsson","Balderhallen B",4,4,"Skellefteå IBK",1
"1020",1020,"Patrik Häggström","Anderstorpshallen",1,6,"Skellefteå IBS",1
"1021",1021,"Patrik Häggström","Anderstorpshallen",1,6,"Skellefteå IBK",1
"1022",1022,"Patrik Häggström","Balderhallen B",2,6,"Gamla Stan IBK",1
"1023",1023,"Patrik Häggström","Balderhallen B",2,6,"Skellefteå IBS",1
"1024",1024,"Patrik Häggström","Balderhallen B",2,6,"Skellefteå IBK",1
"1025",1025,"Patrik Häggström","Balderhallen B",2,6,"Bureå IF",1
"1026",1026,"Patrik Häggström","Eddahallen",1,6,"Gamla Stan IBK",1
"1027",1027,"Patrik Häggström","Eddahallen",1,6,"Skellefteå IBK",1
"1028",1028,"Patrik Häggström","Örjanshallen",2,6,"Clemensnäs IF",1
"1029",1029,"Patrik Häggström","Örjanshallen",2,6,"Bureå IF",1
"1030",1030,"Patrik Häggström","Örjanshallen",2,6,"Skellefteå IBK",1
"1031",1031,"Patrik Häggström","Örjanshallen",2,6,"Gamla Stan IBK",1
"1032",1032,"Per Andersson","Balderhallen A",1,14,"Skellefteå IBS",1
"1033",1033,"Per Andersson","Balderhallen A",1,14,"Gamla Stan IBK",1
"1034",1034,"Per Andersson","Balderhallen B",4,14,"Gamla Stan IBK",1
"1035",1035,"Per Andersson","Balderhallen B",4,14,"Boliden FFI",1
"1036",1036,"Per Andersson","Balderhallen B",4,14,"Skellefteå IBS",1
"1037",1037,"Per Andersson","Balderhallen B",4,14,"Skellefteå IBS",1
"1038",1038,"Per Andersson","Balderhallen B",4,14,"Skellefteå IBK",1
"1039",1039,"Per Andersson","Balderhallen B",4,14,"Gamla Stan IBK",1
"1040",1040,"Per Andersson","Balderhallen B",4,14,"Skellefteå IBK",1
"1041",1041,"Per Andersson","Balderhallen B",4,14,"Gamla Stan IBK",1
"1042",1042,"Per Andersson","Eddahallen",9,14,"Skellefteå IBS",2
"1043",1043,"Per Andersson","Eddahallen",9,14,"Skellefteå IBS",1
"1044",1044,"Per Andersson","Eddahallen",9,14,"Gamla Stan IBK",2
"1045",1045,"Per Andersson","Eddahallen",9,14,"Skellefteå IBK",2
"1046",1046,"Per Andersson","Eddahallen",9,14,"Skellefteå IBK",3
"1047",1047,"Per Andersson","Eddahallen",9,14,"Gamla Stan IBK",1
"1048",1048,"Per Andersson","Eddahallen",9,14,"Clemensnäs IF",1
"1049",1049,"Per Andersson","Eddahallen",9,14,"Skellefteå IBK",1
"1050",1050,"Per Andersson","Eddahallen",9,14,"Gamla Stan IBK",1
"1051",1051,"Per Andersson","Eddahallen",9,14,"Bureå IF",1
"1052",1052,"Per Andersson","Eddahallen",9,14,"Boliden FFI",3
"1053",1053,"Peter Saari","Bråvallahallen",1,5,"Hörnefors IF",1
"1054",1054,"Peter Saari","Bråvallahallen",1,5,"Holmsund City IBC",1
"1055",1055,"Peter Saari","Hammarhallen Vännäs",4,5,"Spöland Vännäs IF",2
"1056",1056,"Peter Saari","Hammarhallen Vännäs",4,5,"Gimonäs Umeå IF",1
"1057",1057,"Peter Saari","Hammarhallen Vännäs",4,5,"Röbäcks IF",1
"1058",1058,"Peter Saari","Hammarhallen Vännäs",4,5,"Spöland Vännäs IF",2
"1059",1059,"Peter Saari","Hammarhallen Vännäs",4,5,"Sandåkerns SK",1
"1060",1060,"Peter Saari","Hammarhallen Vännäs",4,5,"Holmsund City IBC",1
"1061",1061,"Rasmus Säfvenberg","Bråvallahallen",1,4,"Hörnefors IF",1
"1062",1062,"Rasmus Säfvenberg","Bråvallahallen",1,4,"Spöland Vännäs IF",1
"1063",1063,"Rasmus Säfvenberg","Elofssonhallen",1,4,"Röbäcks IF",1
"1064",1064,"Rasmus Säfvenberg","Elofssonhallen",1,4,"Ersboda SK",1
"1065",1065,"Rasmus Säfvenberg","FC Vindeln",1,4,"Vindelns IF",1
