"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"216","Utvisning","16:22","","Frida Johansson","Malmö FBC Ungdom","Period1","Upprepade förseelser",2,"Malmö FBC Ungdom - Höllvikens IBF","Mikael Björkqvist","Johan Salomonsson","Mikael Björkqvist, Johan Salomonsson"
"217","Utvisning","19:54","","Amanda Nordin","Malmö FBC Ungdom","Period1","Obstruktion",2,"Malmö FBC Ungdom - Höllvikens IBF","Mikael Björkqvist","Johan Salomonsson","Mikael Björkqvist, Johan Salomonsson"
"218","Utvisning","07:22","","Sara Mainz Ohlsson","Malmö FBC Ungdom","Period2","Upprepade förseelser",2,"Malmö FBC Ungdom - Höllvikens IBF","Mikael Björkqvist","Johan Salomonsson","Mikael Björkqvist, Johan Salomonsson"
"219","Utvisning","14:53","","Petra Simonovski ","Höllvikens IBF","Period3","Upprepade förseelser",2,"Malmö FBC Ungdom - Höllvikens IBF","Mikael Björkqvist","Johan Salomonsson","Mikael Björkqvist, Johan Salomonsson"
"220","Utvisning","19:42","","Sabina Persson","Höllvikens IBF","Period3","Upprepade förseelser",2,"Malmö FBC Ungdom - Höllvikens IBF","Mikael Björkqvist","Johan Salomonsson","Mikael Björkqvist, Johan Salomonsson"
"221","Utvisning","14:00","","Erica Mexnell","FC Helsingborg","Period2","Slag",2,"Skurups IBK D1 - FC Helsingborg","Leon Fuchs","Petter Niklasson","Leon Fuchs, Petter Niklasson"
"222","Utvisning","03:37","","Emma Pedersen","FC Helsingborg","Period3","Slag",2,"Skurups IBK D1 - FC Helsingborg","Leon Fuchs","Petter Niklasson","Leon Fuchs, Petter Niklasson"
"223","Utvisning","11:25","","Emma Pedersen","FC Helsingborg","Period3","Hands",2,"Skurups IBK D1 - FC Helsingborg","Leon Fuchs","Petter Niklasson","Leon Fuchs, Petter Niklasson"
"224","Utvisning","05:43","","Sabina Persson","Höllvikens IBF","Period2","Otillåten trängning",2,"Willands IBK - Höllvikens IBF","Mikael Bohman","Per-Ivar Kullman","Mikael Bohman, Per-Ivar Kullman"
"225","Utvisning","16:21","","Linn Ahlin","Willands IBK","Period2","Låsning av klubba",2,"Willands IBK - Höllvikens IBF","Mikael Bohman","Per-Ivar Kullman","Mikael Bohman, Per-Ivar Kullman"
"226","Utvisning","19:29","","Emely Linderoth","Willands IBK","Period2","Otillåten trängning",2,"Willands IBK - Höllvikens IBF","Mikael Bohman","Per-Ivar Kullman","Mikael Bohman, Per-Ivar Kullman"
"227","Utvisning","10:58","","Rebecca Mårtensson","Höllvikens IBF","Period3","Protest mot domslut",2,"Willands IBK - Höllvikens IBF","Mikael Bohman","Per-Ivar Kullman","Mikael Bohman, Per-Ivar Kullman"
"228","Utvisning","04:36","","Moa Engwall","Häljarps SK","Period1","Slag",2,"Häljarps SK - Munka-Ljungby IBK","Jonas Karlsson","Kevin Prahl","Jonas Karlsson, Kevin Prahl"
"229","Utvisning","14:00","","Tove Efsing","Munka-Ljungby IBK","Period1","Upprepade förseelser",2,"Häljarps SK - Munka-Ljungby IBK","Jonas Karlsson","Kevin Prahl","Jonas Karlsson, Kevin Prahl"
"230","Utvisning","07:45","","Carolina Karlsson","Munka-Ljungby IBK","Period2","Slag",2,"Häljarps SK - Munka-Ljungby IBK","Jonas Karlsson","Kevin Prahl","Jonas Karlsson, Kevin Prahl"
"231","Utvisning","13:45","","Martha Ohlsson","Häljarps SK","Period3","Hårt spel 2",2,"Häljarps SK - Munka-Ljungby IBK","Jonas Karlsson","Kevin Prahl","Jonas Karlsson, Kevin Prahl"
