"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"181","Utvisning","06:43","","Ida Hallgren","CL98IC","Period3","Otillåten trängning",2,"IBF Tranås - CL98IC","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"182","Utvisning","09:24","","Ida Hallgren","CL98IC","Period3","Hårt spel 2",2,"IBF Tranås - CL98IC","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"183","Utvisning","09:24","","Elin Hornbrink","IBF Tranås","Period3","Hårt spel 2",2,"IBF Tranås - CL98IC","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"184","Utvisning","06:54","","Agnes Inemo ","Gransholms IF","Period1","Slag",2,"Olofströms IBK - Gransholms IF","Roger Gardell","Henrik Gilliusson","Roger Gardell, Henrik Gilliusson"
"185","Utvisning","07:12","","Agnes Inemo ","Gransholms IF","Period2","Fasthållning",2,"Olofströms IBK - Gransholms IF","Roger Gardell","Henrik Gilliusson","Roger Gardell, Henrik Gilliusson"
"186","Utvisning","09:41","","Lovisa Axelsson","Olofströms IBK","Period2","Slag",2,"Olofströms IBK - Gransholms IF","Roger Gardell","Henrik Gilliusson","Roger Gardell, Henrik Gilliusson"
"187","Utvisning","18:04","","Agnes Inemo ","Gransholms IF","Period2","Fördröjande av spelet",2,"Olofströms IBK - Gransholms IF","Roger Gardell","Henrik Gilliusson","Roger Gardell, Henrik Gilliusson"
"188","Utvisning","20:00","","Alexandra Näsman","Olofströms IBK","Period2","Fördröjande av spelet",2,"Olofströms IBK - Gransholms IF","Roger Gardell","Henrik Gilliusson","Roger Gardell, Henrik Gilliusson"
"189","Utvisning","13:38","","Tindra Beurling","IBF Tranås","Period1","Hands",2,"FBC Kalmarsund Ungdom - IBF Tranås","Bengt Andersson","Mathias Linde","Bengt Andersson, Mathias Linde"
"190","Utvisning","17:21","","Wilma Wikner","IBF Tranås","Period1","Slag",2,"FBC Kalmarsund Ungdom - IBF Tranås","Bengt Andersson","Mathias Linde","Bengt Andersson, Mathias Linde"
"191","Utvisning","19:11","","Isabella Landtreter","FBC Kalmarsund Ungdom","Period3","Hands",2,"FBC Kalmarsund Ungdom - IBF Tranås","Bengt Andersson","Mathias Linde","Bengt Andersson, Mathias Linde"
"192","Utvisning","02:50","","Lina Gasslander","Östra SK","Period2","Upprepade förseelser",2,"Östra SK - FBC Kalmarsund Ungdom","Magnus Andersson","Fredrik Billemark","Magnus Andersson, Fredrik Billemark"
"193","Utvisning","12:18","","Julia Thorin","FBC Kalmarsund Ungdom","Period3","Hårt spel 2",2,"Östra SK - FBC Kalmarsund Ungdom","Magnus Andersson","Fredrik Billemark","Magnus Andersson, Fredrik Billemark"
"194","Utvisning","09:16","","Julia Andersson","FBC Kalmarsund Ungdom","Period1","Otillåten trängning",2,"FBC Kalmarsund Ungdom - Värnamo IK","Fredrik Billemark","Senad Hamula","Fredrik Billemark, Senad Hamula"
"195","Utvisning","19:54","","Isabelle Johansson","FBC Kalmarsund Ungdom","Period1","Upprepade förseelser",2,"FBC Kalmarsund Ungdom - Värnamo IK","Fredrik Billemark","Senad Hamula","Fredrik Billemark, Senad Hamula"
"196","Utvisning","14:16","","Amalia Rommeskog","Värnamo IK","Period2","Upprepade förseelser",2,"FBC Kalmarsund Ungdom - Värnamo IK","Fredrik Billemark","Senad Hamula","Fredrik Billemark, Senad Hamula"
"197","Utvisning","08:20","","Ebba Lundström","Växjö IBK","Period3","Hands",2,"Craftstadens IBK Oskarshamn - Växjö IBK","Mikael Lundin","Linus Sjöberg","Mikael Lundin, Linus Sjöberg"
"198","Utvisning","04:40","","Emelie Randau","Östra SK","Period3","Otillåten trängning",2,"Craftstadens IBK Oskarshamn - Östra SK","Muhidin Bahtanovic","Mikael Fransson","Muhidin Bahtanovic, Mikael Fransson"
"199","Utvisning","06:37","","Hanna Svensson","Ryds SK","Period1","Slag",2,"Ryds SK - Gransholms IF","Edo Sabanovic","Rolf Vatvedt","Edo Sabanovic, Rolf Vatvedt"
"200","Utvisning","12:20","","Hanna Jönsson ","Ryds SK","Period1","Hands",2,"Ryds SK - Gransholms IF","Edo Sabanovic","Rolf Vatvedt","Edo Sabanovic, Rolf Vatvedt"
"201","Utvisning","02:52","","Fredrika Konu","Gransholms IF","Period2","Slag",2,"Ryds SK - Gransholms IF","Edo Sabanovic","Rolf Vatvedt","Edo Sabanovic, Rolf Vatvedt"
"202","Utvisning","05:03","","Emma Elmgren","Gransholms IF","Period2","Felaktigt byte",2,"Ryds SK - Gransholms IF","Edo Sabanovic","Rolf Vatvedt","Edo Sabanovic, Rolf Vatvedt"
"203","Utvisning","06:14","","Linnea Johansson","Gransholms IF","Period3","Lyftning av klubba",2,"Ryds SK - Gransholms IF","Edo Sabanovic","Rolf Vatvedt","Edo Sabanovic, Rolf Vatvedt"
"204","Utvisning","19:59","","Agnes Inemo ","Gransholms IF","Period3","Hårt spel 2",2,"Ryds SK - Gransholms IF","Edo Sabanovic","Rolf Vatvedt","Edo Sabanovic, Rolf Vatvedt"
"205","Utvisning","13:11","","Tova André","Östra SK","Period1","Felaktigt avstånd",2,"Östra SK - Gransholms IF","Gustav Jarnegren","Daniel Pettersson","Gustav Jarnegren, Daniel Pettersson"
"206","Utvisning","19:38","","Elina Hamnå","Gransholms IF","Period2","Hårt spel 2",2,"Östra SK - Gransholms IF","Gustav Jarnegren","Daniel Pettersson","Gustav Jarnegren, Daniel Pettersson"
"207","Utvisning","07:39","","Tova André","Östra SK","Period3","Lyftning av klubba",2,"Östra SK - Gransholms IF","Gustav Jarnegren","Daniel Pettersson","Gustav Jarnegren, Daniel Pettersson"
"208","Utvisning","07:54","","Maja Nilsson","Olofströms IBK","Period2","Otillåten trängning",2,"Sävsjö IBK - Olofströms IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"209","Utvisning","16:58","","Maja Nilsson","Olofströms IBK","Period2","Hårt spel 2",2,"Sävsjö IBK - Olofströms IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"210","Utvisning","19:54","","Cornelia Virsén","Sävsjö IBK","Period2","Upprepade förseelser",2,"Sävsjö IBK - Olofströms IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"211","Utvisning","13:27","","Frida Thalin","Sävsjö IBK","Period3","Fasthållning",2,"Sävsjö IBK - Olofströms IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"212","Utvisning","16:14","","Simel Khawsho","Olofströms IBK","Period3","Felaktigt avstånd",2,"Sävsjö IBK - Olofströms IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"213","Utvisning","05:53","","Alexandra Näsman","Olofströms IBK","Period3","Slag",2,"Olofströms IBK - Craftstadens IBK Oskarshamn","Roger Gardell","Michell Rohde","Roger Gardell, Michell Rohde"
"214","Utvisning","05:53","","Nathalie Berggren","Craftstadens IBK Oskarshamn","Period3","Fasthållning",2,"Olofströms IBK - Craftstadens IBK Oskarshamn","Roger Gardell","Michell Rohde","Roger Gardell, Michell Rohde"
"215","Utvisning","02:20","","Jennifer Bergåse","Vetlanda IBF","Period2","Slag",2,"Vetlanda IBF - Växjö IBK","Fredrik Fältskog","Johan Nero Wikstrand","Fredrik Fältskog, Johan Nero Wikstrand"
"216","Utvisning","19:48","","Emma Mogensen","Växjö IBK","Period2","Slag",2,"Vetlanda IBF - Växjö IBK","Fredrik Fältskog","Johan Nero Wikstrand","Fredrik Fältskog, Johan Nero Wikstrand"
"217","Utvisning","07:06","","Evelina Löfqvist","Vetlanda IBF","Period2","Slag",2,"Craftstadens IBK Oskarshamn - Vetlanda IBF","Nicklas Hult","Niklas Rosberg","Nicklas Hult, Niklas Rosberg"
"218","Utvisning","12:24","","Elna Olsson","Craftstadens IBK Oskarshamn","Period3","Slag",2,"Craftstadens IBK Oskarshamn - Vetlanda IBF","Nicklas Hult","Niklas Rosberg","Nicklas Hult, Niklas Rosberg"
"219","Utvisning","11:57","","Sanna Andersson","Värnamo IK","Period3","Låsning av klubba",2,"Värnamo IK - Gransholms IF","Gerhardt Borkowski","Viktor Bringstam","Gerhardt Borkowski, Viktor Bringstam"
"220","Utvisning","04:07","","Maja Nilsson","Olofströms IBK","Period3","Hårt spel 2",2,"Olofströms IBK - Gransholms IF","Senad Hamula","Linus Sandberg","Senad Hamula, Linus Sandberg"
"221","Utvisning","06:02","","Agnes Inemo ","Gransholms IF","Period3","Hög klubba",2,"Olofströms IBK - Gransholms IF","Senad Hamula","Linus Sandberg","Senad Hamula, Linus Sandberg"
"222","Utvisning","16:01","","Ida Hallgren","CL98IC","Period3","Slag",2,"FBC Kalmarsund Ungdom - CL98IC","Johan Palm","Jonas Widenstedt","Johan Palm, Jonas Widenstedt"
"223","Utvisning","08:37","","Ida Elmeke","Vetlanda IBF","Period2","Otillåten trängning",2,"IBF Tranås - Vetlanda IBF","Johnny Edh","Adam Nikolausson","Johnny Edh, Adam Nikolausson"
"224","Utvisning","05:36","","Evelina Löfqvist","Vetlanda IBF","Period3","Slag",2,"IBF Tranås - Vetlanda IBF","Johnny Edh","Adam Nikolausson","Johnny Edh, Adam Nikolausson"
"225","Utvisning","07:43","","Isabella Blomqvist","IBF Tranås","Period3","Slag",2,"IBF Tranås - Vetlanda IBF","Johnny Edh","Adam Nikolausson","Johnny Edh, Adam Nikolausson"
"226","Utvisning","12:52","","Lisa Sandelin","IBF Tranås","Period3","Slag",2,"IBF Tranås - Vetlanda IBF","Johnny Edh","Adam Nikolausson","Johnny Edh, Adam Nikolausson"
"227","Utvisning","16:43","","Sophie Randau","Östra SK","Period2","Upprepade förseelser",2,"FBC Kalmarsund Ungdom - Östra SK","Jonas Hellberg","Anders Stenberg","Jonas Hellberg, Anders Stenberg"
"228","Utvisning","15:06","","Stina Nilsson","FBC Kalmarsund Ungdom","Period3","För många spelare på plan",2,"FBC Kalmarsund Ungdom - Östra SK","Jonas Hellberg","Anders Stenberg","Jonas Hellberg, Anders Stenberg"
"229","Utvisning","18:49","","Ebba Johnson","FBC Kalmarsund Ungdom","Period3","Fasthållning",2,"FBC Kalmarsund Ungdom - Östra SK","Jonas Hellberg","Anders Stenberg","Jonas Hellberg, Anders Stenberg"
"230","Utvisning","19:10","","Frida Jansson","Östra SK","Period3","Fasthållning",2,"FBC Kalmarsund Ungdom - Östra SK","Jonas Hellberg","Anders Stenberg","Jonas Hellberg, Anders Stenberg"
"231","Utvisning","15:27","","Tova André","Östra SK","Period3","Otillåten trängning",2,"Växjö IBK - Östra SK","Thomas Atting","Anders Everstrand","Thomas Atting, Anders Everstrand"
"232","Utvisning","17:13","","Johanna Strand","CL98IC","Period2","Slag",2,"IBF Tranås - CL98IC","Bengt Andersson","Jonas Widenstedt","Bengt Andersson, Jonas Widenstedt"
"233","Utvisning","05:01","","Tilda Olsson","Olofströms IBK","Period1","Slag",2,"Olofströms IBK - IBF Tranås","Jesper Abrahamsson","Jesper Grönblad","Jesper Abrahamsson, Jesper Grönblad"
"234","Utvisning","16:58","","Alexandra Näsman","Olofströms IBK","Period1","Otillåten trängning",2,"Olofströms IBK - IBF Tranås","Jesper Abrahamsson","Jesper Grönblad","Jesper Abrahamsson, Jesper Grönblad"
"235","Utvisning","08:49","","Julia Mattsson","Gransholms IF","Period1","Slag",2,"Sävsjö IBK - Gransholms IF","Edo Sabanovic","Linus Sandberg","Edo Sabanovic, Linus Sandberg"
"236","Utvisning","18:00","","Agnes Inemo ","Gransholms IF","Period1","Fördröjande av spelet",2,"Sävsjö IBK - Gransholms IF","Edo Sabanovic","Linus Sandberg","Edo Sabanovic, Linus Sandberg"
"237","Utvisning","00:00","","Cornelia Osberg Andersson","Gransholms IF","Period2","Fördröjande av spelet",2,"Sävsjö IBK - Gransholms IF","Edo Sabanovic","Linus Sandberg","Edo Sabanovic, Linus Sandberg"
"238","Utvisning","04:29","","Agnes Inemo ","Gransholms IF","Period3","Slag",2,"Sävsjö IBK - Gransholms IF","Edo Sabanovic","Linus Sandberg","Edo Sabanovic, Linus Sandberg"
"239","Utvisning","06:43","","Sandra Bjerhag","Sävsjö IBK","Period3","Slag",2,"Sävsjö IBK - Gransholms IF","Edo Sabanovic","Linus Sandberg","Edo Sabanovic, Linus Sandberg"
"240","Utvisning","10:55","","Angelica Persson","Ryds SK","Period1","Upprepade förseelser",2,"Sävsjö IBK - Ryds SK","Casper Dahlberg","Niklas Dahlberg","Casper Dahlberg, Niklas Dahlberg"
"241","Utvisning","08:49","","Filippa Hjälmeby","Sävsjö IBK","Period3","Upprepade förseelser",2,"Sävsjö IBK - Ryds SK","Casper Dahlberg","Niklas Dahlberg","Casper Dahlberg, Niklas Dahlberg"
"242","Utvisning","05:59","","Elin Mörck","Värnamo IK","Period2","Slag",2,"Ryds SK - Värnamo IK","Anders A Nilsson","Nicklas Bard","Anders A Nilsson, Nicklas Bard"
"243","Utvisning","13:37","","Amanda Nivemark","Värnamo IK","Period2","Slag",2,"Ryds SK - Värnamo IK","Anders A Nilsson","Nicklas Bard","Anders A Nilsson, Nicklas Bard"
"244","Utvisning","01:40","","Emmie Bäck","IBF Tranås","Period2","Slag",2,"IBF Tranås - Vetlanda IBF","Muhidin Bahtanovic","Mikael Fransson","Muhidin Bahtanovic, Mikael Fransson"
"245","Utvisning","02:56","","Elin Solgevik","Vetlanda IBF","Period3","Slag",2,"IBF Tranås - Vetlanda IBF","Muhidin Bahtanovic","Mikael Fransson","Muhidin Bahtanovic, Mikael Fransson"
"246","Utvisning","05:42","","Ronya Argus","IBF Tranås","Period3","Felaktigt avstånd",2,"IBF Tranås - Vetlanda IBF","Muhidin Bahtanovic","Mikael Fransson","Muhidin Bahtanovic, Mikael Fransson"
"247","Utvisning","10:07","","Lisa Sandelin","IBF Tranås","Period3","Otillåten trängning",2,"IBF Tranås - Vetlanda IBF","Muhidin Bahtanovic","Mikael Fransson","Muhidin Bahtanovic, Mikael Fransson"
"248","Utvisning","03:20","","Emma Mogensen","Växjö IBK","Period2","Slag",2,"FBC Kalmarsund Ungdom - Växjö IBK","Bengt Andersson","Henrik Carlsson","Bengt Andersson, Henrik Carlsson"
"249","Utvisning","18:12","","Julia Andersson","FBC Kalmarsund Ungdom","Period2","Upprepade förseelser",2,"FBC Kalmarsund Ungdom - Växjö IBK","Bengt Andersson","Henrik Carlsson","Bengt Andersson, Henrik Carlsson"
"250","Utvisning","17:39","","Isabel Adamsson","FBC Kalmarsund Ungdom","Period3","Slag",2,"FBC Kalmarsund Ungdom - Växjö IBK","Bengt Andersson","Henrik Carlsson","Bengt Andersson, Henrik Carlsson"
"251","Utvisning","11:40","","Tove Söderberg","Värnamo IK","Period2","Låsning av klubba",2,"Vetlanda IBF - Värnamo IK","Gerhardt Borkowski","Viktor Bringstam","Gerhardt Borkowski, Viktor Bringstam"
"252","Utvisning","15:01","","Maja Johansson","Vetlanda IBF","Period2","Upprepade förseelser",2,"Vetlanda IBF - Värnamo IK","Gerhardt Borkowski","Viktor Bringstam","Gerhardt Borkowski, Viktor Bringstam"
"253","Utvisning","07:34","","Emmy Hansdotter","Vetlanda IBF","Period3","Hårt spel 2",2,"Vetlanda IBF - Värnamo IK","Gerhardt Borkowski","Viktor Bringstam","Gerhardt Borkowski, Viktor Bringstam"
"254","Utvisning","07:34","","Amalia Rommeskog","Värnamo IK","Period3","Hårt spel 2",2,"Vetlanda IBF - Värnamo IK","Gerhardt Borkowski","Viktor Bringstam","Gerhardt Borkowski, Viktor Bringstam"
"255","Utvisning","01:33","","Wilma Arvidsson","FBC Kalmarsund Ungdom","Period1","Felaktigt byte",2,"Olofströms IBK - FBC Kalmarsund Ungdom","Mikael Lundin","Linus Sjöberg","Mikael Lundin, Linus Sjöberg"
"256","Utvisning","19:38","","Lovisa Axelsson","Olofströms IBK","Period2","Slag",2,"Olofströms IBK - FBC Kalmarsund Ungdom","Mikael Lundin","Linus Sjöberg","Mikael Lundin, Linus Sjöberg"
