"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"75","Utvisning","16:44","","Isabelle Nordin Persson","Rönnby Västerås IBK Ungdom","Period2","Upprepade förseelser",2,"Rönnby Västerås IBK Ungdom - Åstorp/Kvidinge IBS","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"76","Utvisning","19:37","","Emelie Isaksson","Rönnby Västerås IBK Ungdom","Period2","Hårt spel 2",2,"Rönnby Västerås IBK Ungdom - Åstorp/Kvidinge IBS","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"77","Utvisning","02:08","","Casandra Persson","Åstorp/Kvidinge IBS","Period3","Protest mot domslut",2,"Rönnby Västerås IBK Ungdom - Åstorp/Kvidinge IBS","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"78","Utvisning","13:49","","Josefin Höglander","Rönnby Västerås IBK Ungdom","Period3","Slag",2,"Rönnby Västerås IBK Ungdom - Åstorp/Kvidinge IBS","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"79","Utvisning","15:13","","Ida Frostensson","Röke IBK","Period1","Upprepade förseelser",2,"FBC Kalmarsund - Röke IBK","Roger Persson","Klas Sjölin","Roger Persson, Klas Sjölin"
"80","Utvisning","06:11","","Ida Frostensson","Röke IBK","Period2","Otillåten trängning",2,"FBC Kalmarsund - Röke IBK","Roger Persson","Klas Sjölin","Roger Persson, Klas Sjölin"
"81","Utvisning","09:19","","Ida Frostensson","Röke IBK","Period2","Slag",2,"FBC Kalmarsund - Röke IBK","Roger Persson","Klas Sjölin","Roger Persson, Klas Sjölin"
"82","Utvisning","10:40","","Maja Gustavsson","Röke IBK","Period3","Hårt spel 2",2,"FBC Kalmarsund - Röke IBK","Roger Persson","Klas Sjölin","Roger Persson, Klas Sjölin"
"83","Utvisning","11:38","","Lovisa Abrahamsson","FBC Kalmarsund","Period1","Ej avlägsnat avslagna klubbdelar",2,"FBC Kalmarsund - Telge SIBK","Johnny Lindberg","Roger Nilsson","Johnny Lindberg, Roger Nilsson"
"84","Utvisning","17:25","","Rebecka Johansson","FBC Kalmarsund","Period1","Slag",2,"FBC Kalmarsund - Telge SIBK","Johnny Lindberg","Roger Nilsson","Johnny Lindberg, Roger Nilsson"
"85","Utvisning","06:50","","Madeleine Rooslien","Telge SIBK","Period3","Slag",2,"FBC Kalmarsund - Telge SIBK","Johnny Lindberg","Roger Nilsson","Johnny Lindberg, Roger Nilsson"
"86","Utvisning","10:50","","Angelina Callin","Telge SIBK","Period3","Hårt spel 2",2,"FBC Kalmarsund - Telge SIBK","Johnny Lindberg","Roger Nilsson","Johnny Lindberg, Roger Nilsson"
"87","Utvisning","18:27","","Ellen Sjöström","FBC Kalmarsund","Period3","Slag",2,"FBC Kalmarsund - Telge SIBK","Johnny Lindberg","Roger Nilsson","Johnny Lindberg, Roger Nilsson"
"88","Utvisning","12:22","","Fannie Söderström","IBK Lockerud Mariestad","Period3","Hårt spel 5",5,"IBK Lockerud Mariestad - Skoghalls IBK","Robin Karke","Arash Sohrevardi","Robin Karke, Arash Sohrevardi"
"89","Utvisning","17:07","","Tilda Flodell","Skoghalls IBK","Period3","Slag",2,"IBK Lockerud Mariestad - Skoghalls IBK","Robin Karke","Arash Sohrevardi","Robin Karke, Arash Sohrevardi"
"90","Utvisning","08:54","","Sara Jonasson","Åstorp/Kvidinge IBS","Period1","Slag",2,"Åstorp/Kvidinge IBS - IBK Lund Elit","Kevin Cardell","Rickard Nilsson","Kevin Cardell, Rickard Nilsson"
"91","Utvisning","10:45","","Cecilia Holgersson","IBK Lund Elit","Period2","Lyftning av klubba",2,"Åstorp/Kvidinge IBS - IBK Lund Elit","Kevin Cardell","Rickard Nilsson","Kevin Cardell, Rickard Nilsson"
"92","Utvisning","12:30","","Anna Syse","IBK Lund Elit","Period3","Slag",2,"Åstorp/Kvidinge IBS - IBK Lund Elit","Kevin Cardell","Rickard Nilsson","Kevin Cardell, Rickard Nilsson"
"93","Utvisning","14:12","","Angelina Callin","Telge SIBK","Period1","Obstruktion",2,"Telge SIBK - Västra Mälardalen IB","Daniel Kölborn","Madelene Westerberg","Daniel Kölborn, Madelene Westerberg"
"94","Utvisning","06:56","","Rebecca Andersson","Västra Mälardalen IB","Period2","Slag",2,"Telge SIBK - Västra Mälardalen IB","Daniel Kölborn","Madelene Westerberg","Daniel Kölborn, Madelene Westerberg"
"95","Utvisning","14:15","","Vera Sivertson","Västra Mälardalen IB","Period3","Slag",2,"Telge SIBK - Västra Mälardalen IB","Daniel Kölborn","Madelene Westerberg","Daniel Kölborn, Madelene Westerberg"
"96","Utvisning","04:50","","Jonna Karlsson","Lindome IBK","Period1","Otillåten trängning",2,"Lindås Rasta IBK - Lindome IBK","Peter Jaeger","Måns Löfgren","Peter Jaeger, Måns Löfgren"
"97","Utvisning","04:22","","Agnes Berglund","Lindås Rasta IBK","Period2","Otillåten trängning",2,"Lindås Rasta IBK - Lindome IBK","Peter Jaeger","Måns Löfgren","Peter Jaeger, Måns Löfgren"
