"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"1","Utvisning","02:55","","Robert Johansson","Salems IF","Period2","Otillåten trängning",2,"Salems IF - Wibax Patriot IBK Piteå","David Berger","Tobias Berger","David Berger, Tobias Berger"
"2","Utvisning","04:41","","Adam Wastesson","Strängnäs IBK","Period1","Slag",2,"Strängnäs IBK - IBF Dalen","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"3","Utvisning","10:45","","Olle Abrahamsson","Strängnäs IBK","Period1","Slag",2,"Strängnäs IBK - IBF Dalen","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"4","Utvisning","12:46","","Gustaf Rönnholm","IBF Dalen","Period1","Hög klubba",2,"Strängnäs IBK - IBF Dalen","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"5","Utvisning","15:09","","Christoffer Dahl","IBF Dalen","Period1","Låsning av klubba",2,"Strängnäs IBK - IBF Dalen","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"6","Utvisning","09:48","","Joakim Alfredsen","Strängnäs IBK","Period2","Låsning av klubba",2,"Strängnäs IBK - IBF Dalen","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"7","Utvisning","18:22","","Jimmy Lindholm","Strängnäs IBK","Period2","Slag",2,"Strängnäs IBK - IBF Dalen","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"8","Utvisning","13:00","","Rasmus Nilsson","Granlo BK","Period1","Slag",2,"Granlo BK - Strängnäs IBK","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"9","Utvisning","19:40","","Joakim Alfredsen","Strängnäs IBK","Period1","Låsning av klubba",2,"Granlo BK - Strängnäs IBK","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"10","Utvisning","01:38","","Erik Rhodin","Granlo BK","Period3","Otillåten trängning",2,"Granlo BK - Strängnäs IBK","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"11","Utvisning","17:53","","Erik Hjälm","Granlo BK","Period3","Felaktigt byte",2,"Granlo BK - Strängnäs IBK","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"12","Utvisning","03:37","","Daniel Johansson","Salems IF","Period2","Fasthållning",2,"Salems IF - Granlo BK","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"13","Utvisning","04:05","","Anton Uhlin","Granlo BK","Period2","Fasthållning",2,"Salems IF - Granlo BK","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"14","Utvisning","13:14","","Tobias Lindström","Salems IF","Period2","Otillåten trängning",2,"Salems IF - Granlo BK","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"15","Utvisning","12:22","","Rasmus Nilsson","Granlo BK","Period3","Obstruktion",2,"Salems IF - Granlo BK","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"16","Utvisning","10:06","","Oliver Frykman","Gävle GIK","Period2","Obstruktion",2,"Gävle GIK - Djurgårdens IF IBS","Lars Fridell","Marco Mustonen","Lars Fridell, Marco Mustonen"
"17","Utvisning","10:43","","Sebastian Jonsson-Linderdahl","Gävle GIK","Period2","Obstruktion",2,"Gävle GIK - Djurgårdens IF IBS","Lars Fridell","Marco Mustonen","Lars Fridell, Marco Mustonen"
"18","Utvisning","13:03","","Sebastian Gafvelin","Djurgårdens IF IBS","Period2","Slag",2,"Gävle GIK - Djurgårdens IF IBS","Lars Fridell","Marco Mustonen","Lars Fridell, Marco Mustonen"
"19","Utvisning","05:43","","Fredrik Gustafsson","FBI Tullinge","Period1","Slag",2,"FBI Tullinge - Djurgårdens IF IBS","Peter Eriksson","Kari Karke","Peter Eriksson, Kari Karke"
"20","Utvisning","12:00","","Patrik Kalte","FBI Tullinge","Period1","Slag",2,"FBI Tullinge - Djurgårdens IF IBS","Peter Eriksson","Kari Karke","Peter Eriksson, Kari Karke"
"21","Utvisning","18:07","","Erik Oweling","Djurgårdens IF IBS","Period1","Fasthållning",2,"FBI Tullinge - Djurgårdens IF IBS","Peter Eriksson","Kari Karke","Peter Eriksson, Kari Karke"
"22","Utvisning","09:11","","Daniel Kügerl","Djurgårdens IF IBS","Period2","Hårt spel 2",2,"FBI Tullinge - Djurgårdens IF IBS","Peter Eriksson","Kari Karke","Peter Eriksson, Kari Karke"
"23","Utvisning","04:33","","Jacob Öberg","Djurgårdens IF IBS","Period3","Slag",2,"FBI Tullinge - Djurgårdens IF IBS","Peter Eriksson","Kari Karke","Peter Eriksson, Kari Karke"
"24","Utvisning","03:08","","Andreas Lundin","Strängnäs IBK","Period2","Obstruktion",2,"Strängnäs IBK - Djurgårdens IF IBS","Ki Sandholm","Petter Seger Undén","Ki Sandholm, Petter Seger Undén"
"25","Utvisning","07:12","","Fredric Gustavsson","Djurgårdens IF IBS","Period2","Hårt spel 2",2,"Strängnäs IBK - Djurgårdens IF IBS","Ki Sandholm","Petter Seger Undén","Ki Sandholm, Petter Seger Undén"
"26","Utvisning","09:50","","Sebastian Gafvelin","Djurgårdens IF IBS","Period3","Fasthållning",2,"Strängnäs IBK - Djurgårdens IF IBS","Ki Sandholm","Petter Seger Undén","Ki Sandholm, Petter Seger Undén"
"27","Utvisning","09:50","","Pierre Hellström","Strängnäs IBK","Period3","Hårt spel 2",2,"Strängnäs IBK - Djurgårdens IF IBS","Ki Sandholm","Petter Seger Undén","Ki Sandholm, Petter Seger Undén"
"28","Utvisning","10:42","","Patrik Kareliusson","Djurgårdens IF IBS","Period3","Slag",2,"Strängnäs IBK - Djurgårdens IF IBS","Ki Sandholm","Petter Seger Undén","Ki Sandholm, Petter Seger Undén"
"29","Utvisning","08:02","","Adam Hansson","Umeå City IBK","Period1","Hands",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"30","Utvisning","17:24","","Carl Åkersten","Granlo BK","Period1","Otillåten trängning",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"31","Utvisning","04:21","","Adam Hansson","Umeå City IBK","Period2","Felaktigt avstånd",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"32","Utvisning","15:27","","Carl Wadsten","Granlo BK","Period2","Slag",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"33","Utvisning","03:17","","Erik Rhodin","Granlo BK","Period3","Låsning av klubba",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"34","Utvisning","04:17","","Philip Öster","Umeå City IBK","Period3","Obstruktion",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"35","Utvisning","09:49","","Adam Hedin","Granlo BK","Period3","Fasthållning",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"36","Utvisning","11:30","","Christoffer Johansson","Umeå City IBK","Period3","Slag",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"37","Utvisning","00:22","","Rasmus Nilsson","Granlo BK","Period4","Otillåten trängning",2,"Granlo BK - Umeå City IBK","Mathias Stegrud","Daniel Söderberg","Mathias Stegrud, Daniel Söderberg"
"38","Utvisning","03:26","","Andreas Lindqvist","Hudik/Björkberg IBK","Period1","Hårt spel 2",2,"Hagunda IF - Hudik/Björkberg IBK","Jonas Ahlehjelm","David Lundberg","Jonas Ahlehjelm, David Lundberg"
