"","X","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"636",636,"Tilde Wikström","Sporthushallen",1,7,"Rönnskär Railcare IF",1
"637",637,"Tilde Wikström","Sporthushallen",1,7,"Umeå City IBF",1
"638",638,"Tilde Wikström","Umeå Energi Arena Öst",1,7,"Gimonäs Umeå IF",1
"639",639,"Tilde Wikström","Umeå Energi Arena Öst",1,7,"Team Thorengruppen SK",1
"640",640,"Tim Marklund","Örjanshallen",1,1,"Gullänget-Kroksta IBS",1
"641",641,"Tim Marklund","Örjanshallen",1,1,"Clemensnäs IF /Bureå IF",1
"642",642,"Tony Cederholm","Vildmannahallen",1,1,"Umeå City IBF",1
"643",643,"Tony Cederholm","Vildmannahallen",1,1,"Kågedalens AIF",1
"644",644,"Tony Strindlund","Örnsköldsviks Sporthall",2,2,"Umeå City IBF",1
"645",645,"Tony Strindlund","Örnsköldsviks Sporthall",2,2,"Örnsköldsvik IBK /IBF",1
"646",646,"Tony Strindlund","Örnsköldsviks Sporthall",2,2,"Gullänget-Kroksta IBS",1
"647",647,"Tony Strindlund","Örnsköldsviks Sporthall",2,2,"Umeå City IBF",1
"648",648,"Ulf Stödberg","Ersängshallen",1,6,"IKSU",1
"649",649,"Ulf Stödberg","Ersängshallen",1,6,"Ersboda SK",1
"650",650,"Ulf Stödberg","Midgårdshallen",2,6,"Umeå City IBF",1
"651",651,"Ulf Stödberg","Midgårdshallen",2,6,"Gimonäs Umeå IF",1
"652",652,"Ulf Stödberg","Midgårdshallen",2,6,"Sävar IK/Täfteå IK",1
"653",653,"Ulf Stödberg","Midgårdshallen",2,6,"Umeå City IBF",1
"654",654,"Ulf Stödberg","Olasjöhallen",1,6,"IBF Dalen/Sandåkerns SK",1
"655",655,"Ulf Stödberg","Olasjöhallen",1,6,"Obbola IK",1
"656",656,"Ulf Stödberg","Sporthallen Musköten",2,6,"Kågedalens AIF",1
"657",657,"Ulf Stödberg","Sporthallen Musköten",2,6,"IBF Dalen",1
"658",658,"Ulf Stödberg","Sporthallen Musköten",2,6,"Spöland Vännäs IF",1
"659",659,"Ulf Stödberg","Sporthallen Musköten",2,6,"IBF Dalen",1
"660",660,"Viktor Grahn","Umeå Energi Arena Öst",1,1,"Umeå City IBF",1
"661",661,"Viktor Grahn","Umeå Energi Arena Öst",1,1,"Team Thorengruppen SK",1
"662",662,"Ville Hedsberg","Balderhallen A",1,10,"Gamla Stan IBK",1
"663",663,"Ville Hedsberg","Balderhallen A",1,10,"Clemensnäs IF /Bureå IF",1
"664",664,"Ville Hedsberg","Balderhallen B",5,10,"IBF Dalen",1
"665",665,"Ville Hedsberg","Balderhallen B",5,10,"Gamla Stan IBK",1
"666",666,"Ville Hedsberg","Balderhallen B",5,10,"IBF Dalen",1
"667",667,"Ville Hedsberg","Balderhallen B",5,10,"Vindelns IF",1
"668",668,"Ville Hedsberg","Balderhallen B",5,10,"Sävar IK/Täfteå IK",1
"669",669,"Ville Hedsberg","Balderhallen B",5,10,"Umeå City IBF",1
"670",670,"Ville Hedsberg","Balderhallen B",5,10,"Skellefteå IBK",1
"671",671,"Ville Hedsberg","Balderhallen B",5,10,"Kågedalens AIF",3
"672",672,"Ville Hedsberg","Eddahallen",2,10,"Kågedalens AIF",1
"673",673,"Ville Hedsberg","Eddahallen",2,10,"Örnsköldsvik IBK /IBF",1
"674",674,"Ville Hedsberg","Eddahallen",2,10,"Gamla Stan IBK",1
"675",675,"Ville Hedsberg","Eddahallen",2,10,"Rönnskär Railcare IF",1
"676",676,"Ville Hedsberg","Örjanshallen",2,10,"Clemensnäs IF /Bureå IF",1
"677",677,"Ville Hedsberg","Örjanshallen",2,10,"Umeå City IBF",1
"678",678,"Ville Hedsberg","Örjanshallen",2,10,"Gimonäs Umeå IF",1
"679",679,"Ville Hedsberg","Örjanshallen",2,10,"Rönnskär Railcare IF",1
"680",680,"Örjan Arvidsson","Örjanshallen",1,1,"Rönnskär Railcare IF",1
"681",681,"Örjan Arvidsson","Örjanshallen",1,1,"IBF Dalen",1
