"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Match","Straff","Domare1","Domare2","Domarpar"
"1","Straffmål","05:20","5-5","Michaela Sandberg","Halmstads IBK","Period3","Halmstads IBK - Warberg IBF Dam Div1","Straff","Eino Kozan","Daniel Stoltz","Eino Kozan, Daniel Stoltz"
"2","Missad straff","02:22","","Frida Eriksson","Falkenbergs IBK","Period3","Falkenbergs IBK - Halmstads IBK","Straff","Henrik Andersson","Mats Andersson","Henrik Andersson, Mats Andersson"
"3","Missad straff","00:45","","Maja Björklund","Halmstads IBK","Period3","Halmstads IBK - Warberg IBF Dam Div1","Straff","Alexander Andersen","Christoffer Söderström","Alexander Andersen, Christoffer Söderström"
"4","Missad straff","18:57","","Sofia Meyer","Varla IBK Dam","Period2","Varla IBK Dam - Warberg IBF Dam Div1","Straff","Jonas Söderberg","Christoffer Söderström","Jonas Söderberg, Christoffer Söderström"
"5","Missad straff","13:31","","Michaela Sandberg","Halmstads IBK","Period3","Halmstads IBK - Onsala IBK Dam 1","Straff","Jonas Söderberg","Christoffer Söderström","Jonas Söderberg, Christoffer Söderström"
"6","Missad straff","04:55","","Thea Löfborg","Warberg IBF Dam Div1","Period1","Warberg IBF Dam Div1 - Onsala IBK Dam 1","Straff","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
"7","Straffmål","18:17","9-7","Thea Löfborg","Warberg IBF Dam Div1","Period3","Warberg IBF Dam Div1 - Onsala IBK Dam 1","Straff","Eino Kozan","Jonas Söderberg","Eino Kozan, Jonas Söderberg"
"8","Missad straff","06:35","","Johanna Andersson","Falkenbergs IBK","Period1","Falkenbergs IBK - Halmstads IBK","Straff","Simon Brekell","Eino Kozan","Simon Brekell, Eino Kozan"
